County,State,mean_life_expectancy,State_FIPS,County_FIPS,housing_cost_burden
Juneau County,Wisconsin,77.6528970032585,55,057,227.0
Kenosha County,Wisconsin,77.968173670797,55,059,1997.0
Kewaunee County,Wisconsin,81.2986697896216,55,061,48.0
La Crosse County,Wisconsin,80.0744662677786,55,063,1123.0
Lafayette County,Wisconsin,80.7290496480856,55,065,133.0
Langlade County,Wisconsin,78.6286436128836,55,067,201.0
Lincoln County,Wisconsin,78.5936818885869,55,069,292.0
Manitowoc County,Wisconsin,79.1678663501374,55,071,572.0
Marathon County,Wisconsin,80.0601968762811,55,073,1220.0
Marinette County,Wisconsin,77.7897134903077,55,075,381.0
Marquette County,Wisconsin,78.1795103412595,55,077,82.0
Menominee County,Wisconsin,72.8001746765048,55,078,31.0
Milwaukee County,Wisconsin,77.0129632688485,55,079,16249.0
Monroe County,Wisconsin,78.3904487723177,55,081,429.0
Oconto County,Wisconsin,78.9303211209053,55,083,195.0
Oneida County,Wisconsin,78.6879531657176,55,085,168.0
Outagamie County,Wisconsin,80.096323537909,55,087,1262.0
Ozaukee County,Wisconsin,81.7829219769008,55,089,644.0
Pepin County,Wisconsin,80.9518601453322,55,091,42.0
Pierce County,Wisconsin,80.9970310138599,55,093,429.0
Polk County,Wisconsin,79.0016235255989,55,095,353.0
Portage County,Wisconsin,81.03432000843,55,097,465.0
Price County,Wisconsin,78.3151376210616,55,099,132.0
Racine County,Wisconsin,78.2855632504309,55,101,2002.0
Richland County,Wisconsin,80.3185350302211,55,103,136.0
Rock County,Wisconsin,78.1478630738821,55,105,1429.0
Rusk County,Wisconsin,78.0296873113267,55,107,102.0
Saint Croix County,Wisconsin,80.4619811230763,55,109,820.0
Sauk County,Wisconsin,79.0193168128181,55,111,742.0
Sawyer County,Wisconsin,77.2402863616944,55,113,165.0
Shawano County,Wisconsin,78.6056336395942,55,115,211.0
Sheboygan County,Wisconsin,79.3687325981233,55,117,1140.0
Taylor County,Wisconsin,80.8729528204231,55,119,172.0
Trempealeau County,Wisconsin,79.2883989402212,55,121,215.0
Vernon County,Wisconsin,79.9344894449514,55,123,233.0
Vilas County,Wisconsin,78.5829244599362,55,125,285.0
Walworth County,Wisconsin,79.2352011481313,55,127,1141.0
Washburn County,Wisconsin,78.1955627023953,55,129,133.0
Washington County,Wisconsin,80.8283113335919,55,131,881.0
Waukesha County,Wisconsin,81.5217643288338,55,133,2667.0
Waupaca County,Wisconsin,77.4422040309649,55,135,363.0
Waushara County,Wisconsin,78.8153167712194,55,137,146.0
Winnebago County,Wisconsin,79.6951898521551,55,139,1884.0
Wood County,Wisconsin,79.627411991006,55,141,680.0
Albany County,Wyoming,80.6844836693276,56,001,670.0
Big Horn County,Wyoming,76.351728839995,56,003,32.0
Campbell County,Wyoming,77.6522464906549,56,005,343.0
Carbon County,Wyoming,77.331722864162,56,007,104.0
Converse County,Wyoming,78.1704764919526,56,009,103.0
Crook County,Wyoming,79.626653479354,56,011,16.0
Fremont County,Wyoming,74.6866943224855,56,013,222.0
Goshen County,Wyoming,79.2442814050136,56,015,58.0
Hot Springs County,Wyoming,75.6109926819899,56,017,57.0
Johnson County,Wyoming,79.1154311465363,56,019,44.0
Laramie County,Wyoming,78.2769910068228,56,021,1146.0
Lincoln County,Wyoming,79.754966540525,56,023,128.0
Natrona County,Wyoming,77.2252447425136,56,025,769.0
Niobrara County,Wyoming,78.0781736070787,56,027,7.0
Park County,Wyoming,80.0746435348961,56,029,150.0
Platte County,Wyoming,78.5702286558075,56,031,132.0
Sheridan County,Wyoming,77.8826475957536,56,033,328.0
Sublette County,Wyoming,81.5624772714793,56,035,41.0
Sweetwater County,Wyoming,77.6215881472746,56,037,434.0
Teton County,Wyoming,84.7784156039297,56,039,453.0
Uinta County,Wyoming,77.372367014438,56,041,206.0
Washakie County,Wyoming,77.9474552752902,56,043,49.0
Weston County,Wyoming,78.8808104326203,56,045,9.0
