County,State,State_FIPS,County_FIPS,asian_population,per_capita_income,median_home_value,black_population,age_18_and_under_percentage,total_population_race,native_american_population,gini_index,median_household_income,housing_cost_burden,white_population,total_population,age_60_and_over,median_gross_rent,age_15_to_44_percentage
Coahoma County,Mississippi,28,27,,,,,,,,,,,,,,587.0,
Copiah County,Mississippi,28,29,,,,,,,,,,,,,,724.0,
Covington County,Mississippi,28,31,,,,,,,,,,,,,,665.0,
DeSoto County,Mississippi,28,33,,,,,,,,,,,,,,1029.0,
Forrest County,Mississippi,28,35,,,,,,,,,,,,,,761.0,
Franklin County,Mississippi,28,37,,,,,,,,,,,,,,636.0,
George County,Mississippi,28,39,,,,,,,,,,,,,,686.0,
Greene County,Mississippi,28,41,,,,,,,,,,,,,,661.0,
Grenada County,Mississippi,28,43,,,,,,,,,,,,,,647.0,
Hancock County,Mississippi,28,45,,,,,,,,,,,,,,807.0,
Harrison County,Mississippi,28,47,,,,,,,,,,,,,,875.0,
Hinds County,Mississippi,28,49,,,,,,,,,,,,,,845.0,
Holmes County,Mississippi,28,51,,,,,,,,,,,,,,512.0,
Humphreys County,Mississippi,28,53,,,,,,,,,,,,,,617.0,
Issaquena County,Mississippi,28,55,,,,,,,,,,,,,,406.0,
Itawamba County,Mississippi,28,57,,,,,,,,,,,,,,665.0,
Jackson County,Mississippi,28,59,,,,,,,,,,,,,,862.0,
Jasper County,Mississippi,28,61,,,,,,,,,,,,,,620.0,
Jefferson County,Mississippi,28,63,,,,,,,,,,,,,,423.0,
Jefferson Davis County,Mississippi,28,65,,,,,,,,,,,,,,576.0,
Jones County,Mississippi,28,67,,,,,,,,,,,,,,673.0,
Kemper County,Mississippi,28,69,,,,,,,,,,,,,,377.0,
Lafayette County,Mississippi,28,71,,,,,,,,,,,,,,914.0,
Lamar County,Mississippi,28,73,,,,,,,,,,,,,,920.0,
Lauderdale County,Mississippi,28,75,,,,,,,,,,,,,,725.0,
Lawrence County,Mississippi,28,77,,,,,,,,,,,,,,746.0,
Leake County,Mississippi,28,79,,,,,,,,,,,,,,627.0,
Lee County,Mississippi,28,81,,,,,,,,,,,,,,738.0,
Leflore County,Mississippi,28,83,,,,,,,,,,,,,,546.0,
Lincoln County,Mississippi,28,85,,,,,,,,,,,,,,670.0,
Lowndes County,Mississippi,28,87,,,,,,,,,,,,,,770.0,
Madison County,Mississippi,28,89,,,,,,,,,,,,,,956.0,
Marion County,Mississippi,28,91,,,,,,,,,,,,,,652.0,
Marshall County,Mississippi,28,93,,,,,,,,,,,,,,692.0,
Monroe County,Mississippi,28,95,,,,,,,,,,,,,,611.0,
Montgomery County,Mississippi,28,97,,,,,,,,,,,,,,544.0,
Neshoba County,Mississippi,28,99,,,,,,,,,,,,,,659.0,
Newton County,Mississippi,28,101,,,,,,,,,,,,,,628.0,
Noxubee County,Mississippi,28,103,,,,,,,,,,,,,,548.0,
Oktibbeha County,Mississippi,28,105,,,,,,,,,,,,,,789.0,
Panola County,Mississippi,28,107,,,,,,,,,,,,,,652.0,
Pearl River County,Mississippi,28,109,,,,,,,,,,,,,,763.0,
Perry County,Mississippi,28,111,,,,,,,,,,,,,,622.0,
Pike County,Mississippi,28,113,,,,,,,,,,,,,,672.0,
Pontotoc County,Mississippi,28,115,,,,,,,,,,,,,,677.0,
Prentiss County,Mississippi,28,117,,,,,,,,,,,,,,562.0,
Quitman County,Mississippi,28,119,,,,,,,,,,,,,,566.0,
Rankin County,Mississippi,28,121,,,,,,,,,,,,,,975.0,
Scott County,Mississippi,28,123,,,,,,,,,,,,,,699.0,
Sharkey County,Mississippi,28,125,,,,,,,,,,,,,,486.0,
Simpson County,Mississippi,28,127,,,,,,,,,,,,,,682.0,
Smith County,Mississippi,28,129,,,,,,,,,,,,,,572.0,
Stone County,Mississippi,28,131,,,,,,,,,,,,,,686.0,
Sunflower County,Mississippi,28,133,,,,,,,,,,,,,,638.0,
Tallahatchie County,Mississippi,28,135,,,,,,,,,,,,,,504.0,
Tate County,Mississippi,28,137,,,,,,,,,,,,,,718.0,
Tippah County,Mississippi,28,139,,,,,,,,,,,,,,553.0,
Tishomingo County,Mississippi,28,141,,,,,,,,,,,,,,543.0,
Tunica County,Mississippi,28,143,,,,,,,,,,,,,,759.0,
Union County,Mississippi,28,145,,,,,,,,,,,,,,697.0,
Walthall County,Mississippi,28,147,,,,,,,,,,,,,,579.0,
Warren County,Mississippi,28,149,,,,,,,,,,,,,,703.0,
Washington County,Mississippi,28,151,,,,,,,,,,,,,,684.0,
Wayne County,Mississippi,28,153,,,,,,,,,,,,,,516.0,
Webster County,Mississippi,28,155,,,,,,,,,,,,,,580.0,
Wilkinson County,Mississippi,28,157,,,,,,,,,,,,,,561.0,
Winston County,Mississippi,28,159,,,,,,,,,,,,,,685.0,
Yalobusha County,Mississippi,28,161,,,,,,,,,,,,,,610.0,
Yazoo County,Mississippi,28,163,,,,,,,,,,,,,,628.0,
Adair County,Missouri,29,1,,,,,,,,,,,,,,619.0,
Andrew County,Missouri,29,3,,,,,,,,,,,,,,757.0,
Atchison County,Missouri,29,5,,,,,,,,,,,,,,542.0,
Audrain County,Missouri,29,7,,,,,,,,,,,,,,648.0,
Barry County,Missouri,29,9,,,,,,,,,,,,,,654.0,
Barton County,Missouri,29,11,,,,,,,,,,,,,,569.0,
Bates County,Missouri,29,13,,,,,,,,,,,,,,673.0,
Benton County,Missouri,29,15,,,,,,,,,,,,,,609.0,
Bollinger County,Missouri,29,17,,,,,,,,,,,,,,655.0,
Boone County,Missouri,29,19,,,,,,,,,,,,,,849.0,
Buchanan County,Missouri,29,21,,,,,,,,,,,,,,754.0,
Butler County,Missouri,29,23,,,,,,,,,,,,,,663.0,
Caldwell County,Missouri,29,25,,,,,,,,,,,,,,629.0,
Callaway County,Missouri,29,27,,,,,,,,,,,,,,703.0,
Camden County,Missouri,29,29,,,,,,,,,,,,,,757.0,
Cape Girardeau County,Missouri,29,31,,,,,,,,,,,,,,796.0,
Carroll County,Missouri,29,33,,,,,,,,,,,,,,538.0,
Carter County,Missouri,29,35,,,,,,,,,,,,,,607.0,
Cass County,Missouri,29,37,,,,,,,,,,,,,,948.0,
Cedar County,Missouri,29,39,,,,,,,,,,,,,,612.0,
Chariton County,Missouri,29,41,,,,,,,,,,,,,,515.0,
Christian County,Missouri,29,43,,,,,,,,,,,,,,791.0,
Clark County,Missouri,29,45,,,,,,,,,,,,,,613.0,
Clay County,Missouri,29,47,,,,,,,,,,,,,,919.0,
Clinton County,Missouri,29,49,,,,,,,,,,,,,,806.0,
Cole County,Missouri,29,51,,,,,,,,,,,,,,635.0,
Cooper County,Missouri,29,53,,,,,,,,,,,,,,691.0,
Crawford County,Missouri,29,55,,,,,,,,,,,,,,635.0,
Dade County,Missouri,29,57,,,,,,,,,,,,,,604.0,
Dallas County,Missouri,29,59,,,,,,,,,,,,,,657.0,
Daviess County,Missouri,29,61,,,,,,,,,,,,,,560.0,
DeKalb County,Missouri,29,63,,,,,,,,,,,,,,552.0,
Dent County,Missouri,29,65,,,,,,,,,,,,,,546.0,
Douglas County,Missouri,29,67,,,,,,,,,,,,,,562.0,
Dunklin County,Missouri,29,69,,,,,,,,,,,,,,573.0,
Franklin County,Missouri,29,71,,,,,,,,,,,,,,755.0,
Gasconade County,Missouri,29,73,,,,,,,,,,,,,,595.0,
Gentry County,Missouri,29,75,,,,,,,,,,,,,,566.0,
Greene County,Missouri,29,77,,,,,,,,,,,,,,754.0,
Grundy County,Missouri,29,79,,,,,,,,,,,,,,576.0,
Harrison County,Missouri,29,81,,,,,,,,,,,,,,515.0,
Henry County,Missouri,29,83,,,,,,,,,,,,,,663.0,
Hickory County,Missouri,29,85,,,,,,,,,,,,,,600.0,
Holt County,Missouri,29,87,,,,,,,,,,,,,,457.0,
Howard County,Missouri,29,89,,,,,,,,,,,,,,618.0,
Howell County,Missouri,29,91,,,,,,,,,,,,,,601.0,
Iron County,Missouri,29,93,,,,,,,,,,,,,,571.0,
Jackson County,Missouri,29,95,,,,,,,,,,,,,,881.0,
Jasper County,Missouri,29,97,,,,,,,,,,,,,,773.0,
Jefferson County,Missouri,29,99,,,,,,,,,,,,,,848.0,
Johnson County,Missouri,29,101,,,,,,,,,,,,,,791.0,
Knox County,Missouri,29,103,,,,,,,,,,,,,,492.0,
Laclede County,Missouri,29,105,,,,,,,,,,,,,,666.0,
Lafayette County,Missouri,29,107,,,,,,,,,,,,,,703.0,
Lawrence County,Missouri,29,109,,,,,,,,,,,,,,667.0,
Lewis County,Missouri,29,111,,,,,,,,,,,,,,553.0,
Lincoln County,Missouri,29,113,,,,,,,,,,,,,,821.0,
Linn County,Missouri,29,115,,,,,,,,,,,,,,554.0,
Livingston County,Missouri,29,117,,,,,,,,,,,,,,654.0,
McDonald County,Missouri,29,119,,,,,,,,,,,,,,595.0,
Macon County,Missouri,29,121,,,,,,,,,,,,,,517.0,
Madison County,Missouri,29,123,,,,,,,,,,,,,,583.0,
Maries County,Missouri,29,125,,,,,,,,,,,,,,569.0,
Marion County,Missouri,29,127,,,,,,,,,,,,,,660.0,
Mercer County,Missouri,29,129,,,,,,,,,,,,,,510.0,
Miller County,Missouri,29,131,,,,,,,,,,,,,,650.0,
Mississippi County,Missouri,29,133,,,,,,,,,,,,,,574.0,
Moniteau County,Missouri,29,135,,,,,,,,,,,,,,557.0,
Monroe County,Missouri,29,137,,,,,,,,,,,,,,590.0,
Montgomery County,Missouri,29,139,,,,,,,,,,,,,,666.0,
Morgan County,Missouri,29,141,,,,,,,,,,,,,,581.0,
New Madrid County,Missouri,29,143,,,,,,,,,,,,,,620.0,
Newton County,Missouri,29,145,,,,,,,,,,,,,,690.0,
Nodaway County,Missouri,29,147,,,,,,,,,,,,,,639.0,
Oregon County,Missouri,29,149,,,,,,,,,,,,,,512.0,
Osage County,Missouri,29,151,,,,,,,,,,,,,,532.0,
Ozark County,Missouri,29,153,,,,,,,,,,,,,,661.0,
Pemiscot County,Missouri,29,155,,,,,,,,,,,,,,602.0,
Perry County,Missouri,29,157,,,,,,,,,,,,,,673.0,
Pettis County,Missouri,29,159,,,,,,,,,,,,,,703.0,
Phelps County,Missouri,29,161,,,,,,,,,,,,,,718.0,
Pike County,Missouri,29,163,,,,,,,,,,,,,,664.0,
Platte County,Missouri,29,165,,,,,,,,,,,,,,1001.0,
Polk County,Missouri,29,167,,,,,,,,,,,,,,692.0,
Pulaski County,Missouri,29,169,,,,,,,,,,,,,,976.0,
Putnam County,Missouri,29,171,,,,,,,,,,,,,,576.0,
Ralls County,Missouri,29,173,,,,,,,,,,,,,,774.0,
Randolph County,Missouri,29,175,,,,,,,,,,,,,,637.0,
Ray County,Missouri,29,177,,,,,,,,,,,,,,725.0,
Reynolds County,Missouri,29,179,,,,,,,,,,,,,,556.0,
Ripley County,Missouri,29,181,,,,,,,,,,,,,,543.0,
Saint Charles County,Missouri,29,183,,,,,,,,,,,,,,1024.0,
Saint Clair County,Missouri,29,185,,,,,,,,,,,,,,588.0,
Sainte Genevieve County,Missouri,29,186,,,,,,,,,,,,,,728.0,
Saint Francois County,Missouri,29,187,,,,,,,,,,,,,,648.0,
Saint Louis County,Missouri,29,189,,,,,,,,,,,,,,957.0,
Saline County,Missouri,29,195,,,,,,,,,,,,,,626.0,
Schuyler County,Missouri,29,197,,,,,,,,,,,,,,443.0,
Scotland County,Missouri,29,199,,,,,,,,,,,,,,527.0,
Scott County,Missouri,29,201,,,,,,,,,,,,,,633.0,
Shannon County,Missouri,29,203,,,,,,,,,,,,,,601.0,
Shelby County,Missouri,29,205,,,,,,,,,,,,,,549.0,
Stoddard County,Missouri,29,207,,,,,,,,,,,,,,610.0,
Stone County,Missouri,29,209,,,,,,,,,,,,,,724.0,
Sullivan County,Missouri,29,211,,,,,,,,,,,,,,605.0,
Taney County,Missouri,29,213,,,,,,,,,,,,,,777.0,
Texas County,Missouri,29,215,,,,,,,,,,,,,,600.0,
Vernon County,Missouri,29,217,,,,,,,,,,,,,,660.0,
Warren County,Missouri,29,219,,,,,,,,,,,,,,794.0,
Washington County,Missouri,29,221,,,,,,,,,,,,,,562.0,
Wayne County,Missouri,29,223,,,,,,,,,,,,,,568.0,
Webster County,Missouri,29,225,,,,,,,,,,,,,,617.0,
Worth County,Missouri,29,227,,,,,,,,,,,,,,572.0,
Wright County,Missouri,29,229,,,,,,,,,,,,,,561.0,
Saint Louis City,Missouri,29,510,,,,,,,,,,,,,,810.0,
Beaverhead County,Montana,30,1,,,,,,,,,,,,,,622.0,
Big Horn County,Montana,30,3,,,,,,,,,,,,,,667.0,
Blaine County,Montana,30,5,,,,,,,,,,,,,,466.0,
Broadwater County,Montana,30,7,,,,,,,,,,,,,,686.0,
Carbon County,Montana,30,9,,,,,,,,,,,,,,789.0,
Carter County,Montana,30,11,,,,,,,,,,,,,,725.0,
Cascade County,Montana,30,13,,,,,,,,,,,,,,737.0,
Chouteau County,Montana,30,15,,,,,,,,,,,,,,403.0,
Custer County,Montana,30,17,,,,,,,,,,,,,,740.0,
Daniels County,Montana,30,19,,,,,,,,,,,,,,600.0,
Dawson County,Montana,30,21,,,,,,,,,,,,,,806.0,
Deer Lodge County,Montana,30,23,,,,,,,,,,,,,,546.0,
Fallon County,Montana,30,25,,,,,,,,,,,,,,764.0,
Fergus County,Montana,30,27,,,,,,,,,,,,,,743.0,
Flathead County,Montana,30,29,,,,,,,,,,,,,,822.0,
Gallatin County,Montana,30,31,,,,,,,,,,,,,,1007.0,
Garfield County,Montana,30,33,,,,,,,,,,,,,,533.0,
Glacier County,Montana,30,35,,,,,,,,,,,,,,507.0,
Granite County,Montana,30,39,,,,,,,,,,,,,,528.0,
Hill County,Montana,30,41,,,,,,,,,,,,,,640.0,
Jefferson County,Montana,30,43,,,,,,,,,,,,,,742.0,
Judith Basin County,Montana,30,45,,,,,,,,,,,,,,565.0,
Lake County,Montana,30,47,,,,,,,,,,,,,,682.0,
Lewis and Clark County,Montana,30,49,,,,,,,,,,,,,,825.0,
Liberty County,Montana,30,51,,,,,,,,,,,,,,565.0,
Lincoln County,Montana,30,53,,,,,,,,,,,,,,670.0,
McCone County,Montana,30,55,,,,,,,,,,,,,,620.0,
Madison County,Montana,30,57,,,,,,,,,,,,,,784.0,
Meagher County,Montana,30,59,,,,,,,,,,,,,,625.0,
Mineral County,Montana,30,61,,,,,,,,,,,,,,587.0,
Missoula County,Montana,30,63,,,,,,,,,,,,,,816.0,
Musselshell County,Montana,30,65,,,,,,,,,,,,,,733.0,
Phillips County,Montana,30,71,,,,,,,,,,,,,,548.0,
Pondera County,Montana,30,73,,,,,,,,,,,,,,651.0,
Powder River County,Montana,30,75,,,,,,,,,,,,,,655.0,
Powell County,Montana,30,77,,,,,,,,,,,,,,623.0,
Prairie County,Montana,30,79,,,,,,,,,,,,,,588.0,
Ravalli County,Montana,30,81,,,,,,,,,,,,,,756.0,
Richland County,Montana,30,83,,,,,,,,,,,,,,797.0,
Roosevelt County,Montana,30,85,,,,,,,,,,,,,,418.0,
Rosebud County,Montana,30,87,,,,,,,,,,,,,,568.0,
Sanders County,Montana,30,89,,,,,,,,,,,,,,635.0,
Sheridan County,Montana,30,91,,,,,,,,,,,,,,753.0,
Silver Bow County,Montana,30,93,,,,,,,,,,,,,,622.0,
Stillwater County,Montana,30,95,,,,,,,,,,,,,,673.0,
Sweet Grass County,Montana,30,97,,,,,,,,,,,,,,716.0,
Teton County,Montana,30,99,,,,,,,,,,,,,,732.0,
Toole County,Montana,30,101,,,,,,,,,,,,,,550.0,
Valley County,Montana,30,105,,,,,,,,,,,,,,510.0,
Wheatland County,Montana,30,107,,,,,,,,,,,,,,576.0,
Wibaux County,Montana,30,109,,,,,,,,,,,,,,697.0,
Yellowstone County,Montana,30,111,,,,,,,,,,,,,,863.0,
Park County,Montana,30,67,,,,,,,,,,,,,,780.0,
Adams County,Nebraska,31,1,,,,,,,,,,,,,,676.0,
Antelope County,Nebraska,31,3,,,,,,,,,,,,,,543.0,
Boone County,Nebraska,31,11,,,,,,,,,,,,,,605.0,
Box Butte County,Nebraska,31,13,,,,,,,,,,,,,,614.0,
Boyd County,Nebraska,31,15,,,,,,,,,,,,,,463.0,
Brown County,Nebraska,31,17,,,,,,,,,,,,,,518.0,
Buffalo County,Nebraska,31,19,,,,,,,,,,,,,,776.0,
Burt County,Nebraska,31,21,,,,,,,,,,,,,,595.0,
Butler County,Nebraska,31,23,,,,,,,,,,,,,,700.0,
Cass County,Nebraska,31,25,,,,,,,,,,,,,,773.0,
Cedar County,Nebraska,31,27,,,,,,,,,,,,,,643.0,
Chase County,Nebraska,31,29,,,,,,,,,,,,,,639.0,
Cherry County,Nebraska,31,31,,,,,,,,,,,,,,675.0,
Cheyenne County,Nebraska,31,33,,,,,,,,,,,,,,727.0,
Clay County,Nebraska,31,35,,,,,,,,,,,,,,602.0,
Colfax County,Nebraska,31,37,,,,,,,,,,,,,,661.0,
Cuming County,Nebraska,31,39,,,,,,,,,,,,,,658.0,
Custer County,Nebraska,31,41,,,,,,,,,,,,,,643.0,
Dakota County,Nebraska,31,43,,,,,,,,,,,,,,735.0,
Dawes County,Nebraska,31,45,,,,,,,,,,,,,,582.0,
Dawson County,Nebraska,31,47,,,,,,,,,,,,,,738.0,
Deuel County,Nebraska,31,49,,,,,,,,,,,,,,626.0,
Dixon County,Nebraska,31,51,,,,,,,,,,,,,,702.0,
Dodge County,Nebraska,31,53,,,,,,,,,,,,,,734.0,
Douglas County,Nebraska,31,55,,,,,,,,,,,,,,906.0,
Dundy County,Nebraska,31,57,,,,,,,,,,,,,,477.0,
Fillmore County,Nebraska,31,59,,,,,,,,,,,,,,596.0,
Franklin County,Nebraska,31,61,,,,,,,,,,,,,,539.0,
Frontier County,Nebraska,31,63,,,,,,,,,,,,,,632.0,
Furnas County,Nebraska,31,65,,,,,,,,,,,,,,612.0,
Gage County,Nebraska,31,67,,,,,,,,,,,,,,645.0,
Garden County,Nebraska,31,69,,,,,,,,,,,,,,630.0,
Garfield County,Nebraska,31,71,,,,,,,,,,,,,,431.0,
Gosper County,Nebraska,31,73,,,,,,,,,,,,,,663.0,
Greeley County,Nebraska,31,77,,,,,,,,,,,,,,579.0,
Hall County,Nebraska,31,79,,,,,,,,,,,,,,736.0,
Hamilton County,Nebraska,31,81,,,,,,,,,,,,,,741.0,
Harlan County,Nebraska,31,83,,,,,,,,,,,,,,600.0,
Hitchcock County,Nebraska,31,87,,,,,,,,,,,,,,634.0,
Holt County,Nebraska,31,89,,,,,,,,,,,,,,645.0,
Howard County,Nebraska,31,93,,,,,,,,,,,,,,650.0,
Jefferson County,Nebraska,31,95,,,,,,,,,,,,,,594.0,
Johnson County,Nebraska,31,97,,,,,,,,,,,,,,658.0,
Kearney County,Nebraska,31,99,,,,,,,,,,,,,,697.0,
Keith County,Nebraska,31,101,,,,,,,,,,,,,,594.0,
Kimball County,Nebraska,31,105,,,,,,,,,,,,,,720.0,
Knox County,Nebraska,31,107,,,,,,,,,,,,,,478.0,
Lancaster County,Nebraska,31,109,,,,,,,,,,,,,,822.0,
Lincoln County,Nebraska,31,111,,,,,,,,,,,,,,697.0,
Madison County,Nebraska,31,119,,,,,,,,,,,,,,673.0,
Merrick County,Nebraska,31,121,,,,,,,,,,,,,,638.0,
Morrill County,Nebraska,31,123,,,,,,,,,,,,,,697.0,
Nance County,Nebraska,31,125,,,,,,,,,,,,,,556.0,
Nemaha County,Nebraska,31,127,,,,,,,,,,,,,,596.0,
Nuckolls County,Nebraska,31,129,,,,,,,,,,,,,,506.0,
Otoe County,Nebraska,31,131,,,,,,,,,,,,,,662.0,
Pawnee County,Nebraska,31,133,,,,,,,,,,,,,,524.0,
Perkins County,Nebraska,31,135,,,,,,,,,,,,,,700.0,
Phelps County,Nebraska,31,137,,,,,,,,,,,,,,607.0,
Pierce County,Nebraska,31,139,,,,,,,,,,,,,,608.0,
Platte County,Nebraska,31,141,,,,,,,,,,,,,,755.0,
Polk County,Nebraska,31,143,,,,,,,,,,,,,,602.0,
Red Willow County,Nebraska,31,145,,,,,,,,,,,,,,618.0,
Richardson County,Nebraska,31,147,,,,,,,,,,,,,,551.0,
Rock County,Nebraska,31,149,,,,,,,,,,,,,,555.0,
Saline County,Nebraska,31,151,,,,,,,,,,,,,,703.0,
Sarpy County,Nebraska,31,153,,,,,,,,,,,,,,984.0,
Saunders County,Nebraska,31,155,,,,,,,,,,,,,,747.0,
Scotts Bluff County,Nebraska,31,157,,,,,,,,,,,,,,744.0,
Seward County,Nebraska,31,159,,,,,,,,,,,,,,723.0,
Sheridan County,Nebraska,31,161,,,,,,,,,,,,,,613.0,
Sherman County,Nebraska,31,163,,,,,,,,,,,,,,533.0,
Sioux County,Nebraska,31,165,,,,,,,,,,,,,,608.0,
Stanton County,Nebraska,31,167,,,,,,,,,,,,,,853.0,
Thayer County,Nebraska,31,169,,,,,,,,,,,,,,566.0,
Thurston County,Nebraska,31,173,,,,,,,,,,,,,,600.0,
Valley County,Nebraska,31,175,,,,,,,,,,,,,,595.0,
Washington County,Nebraska,31,177,,,,,,,,,,,,,,700.0,
Wayne County,Nebraska,31,179,,,,,,,,,,,,,,690.0,
Webster County,Nebraska,31,181,,,,,,,,,,,,,,442.0,
York County,Nebraska,31,185,,,,,,,,,,,,,,685.0,
Churchill County,Nevada,32,1,,,,,,,,,,,,,,799.0,
Clark County,Nevada,32,3,,,,,,,,,,,,,,1088.0,
Douglas County,Nevada,32,5,,,,,,,,,,,,,,1077.0,
Elko County,Nevada,32,7,,,,,,,,,,,,,,933.0,
Eureka County,Nevada,32,11,,,,,,,,,,,,,,-666666666.0,
Humboldt County,Nevada,32,13,,,,,,,,,,,,,,816.0,
Lander County,Nevada,32,15,,,,,,,,,,,,,,607.0,
Lincoln County,Nevada,32,17,,,,,,,,,,,,,,612.0,
Lyon County,Nevada,32,19,,,,,,,,,,,,,,976.0,
Mineral County,Nevada,32,21,,,,,,,,,,,,,,554.0,
Nye County,Nevada,32,23,,,,,,,,,,,,,,806.0,
Pershing County,Nevada,32,27,,,,,,,,,,,,,,644.0,
Storey County,Nevada,32,29,,,,,,,,,,,,,,729.0,
Washoe County,Nevada,32,31,,,,,,,,,,,,,,1000.0,
White Pine County,Nevada,32,33,,,,,,,,,,,,,,681.0,
Carson City,Nevada,32,510,,,,,,,,,,,,,,895.0,
Belknap County,New Hampshire,33,1,,,,,,,,,,,,,,942.0,
Carroll County,New Hampshire,33,3,,,,,,,,,,,,,,937.0,
Cheshire County,New Hampshire,33,5,,,,,,,,,,,,,,946.0,
Coos County,New Hampshire,33,7,,,,,,,,,,,,,,720.0,
Grafton County,New Hampshire,33,9,,,,,,,,,,,,,,922.0,
Hillsborough County,New Hampshire,33,11,,,,,,,,,,,,,,1154.0,
Merrimack County,New Hampshire,33,13,,,,,,,,,,,,,,1024.0,
Rockingham County,New Hampshire,33,15,,,,,,,,,,,,,,1191.0,
Strafford County,New Hampshire,33,17,,,,,,,,,,,,,,1047.0,
Sullivan County,New Hampshire,33,19,,,,,,,,,,,,,,935.0,
Atlantic County,New Jersey,34,1,,,,,,,,,,,,,,1094.0,
Bergen County,New Jersey,34,3,,,,,,,,,,,,,,1454.0,
Burlington County,New Jersey,34,5,,,,,,,,,,,,,,1299.0,
Camden County,New Jersey,34,7,,,,,,,,,,,,,,1051.0,
Cape May County,New Jersey,34,9,,,,,,,,,,,,,,1112.0,
Cumberland County,New Jersey,34,11,,,,,,,,,,,,,,1028.0,
Essex County,New Jersey,34,13,,,,,,,,,,,,,,1143.0,
Gloucester County,New Jersey,34,15,,,,,,,,,,,,,,1186.0,
Hudson County,New Jersey,34,17,,,,,,,,,,,,,,1340.0,
Hunterdon County,New Jersey,34,19,,,,,,,,,,,,,,1402.0,
Mercer County,New Jersey,34,21,,,,,,,,,,,,,,1233.0,
Middlesex County,New Jersey,34,23,,,,,,,,,,,,,,1432.0,
Monmouth County,New Jersey,34,25,,,,,,,,,,,,,,1372.0,
Morris County,New Jersey,34,27,,,,,,,,,,,,,,1476.0,
Ocean County,New Jersey,34,29,,,,,,,,,,,,,,1422.0,
Passaic County,New Jersey,34,31,,,,,,,,,,,,,,1273.0,
Salem County,New Jersey,34,33,,,,,,,,,,,,,,1016.0,
Somerset County,New Jersey,34,35,,,,,,,,,,,,,,1552.0,
Sussex County,New Jersey,34,37,,,,,,,,,,,,,,1260.0,
Union County,New Jersey,34,39,,,,,,,,,,,,,,1248.0,
Warren County,New Jersey,34,41,,,,,,,,,,,,,,1099.0,
Bernalillo County,New Mexico,35,1,,,,,,,,,,,,,,857.0,
Catron County,New Mexico,35,3,,,,,,,,,,,,,,1150.0,
Chaves County,New Mexico,35,5,,,,,,,,,,,,,,771.0,
Colfax County,New Mexico,35,7,,,,,,,,,,,,,,594.0,
Curry County,New Mexico,35,9,,,,,,,,,,,,,,845.0,
De Baca County,New Mexico,35,11,,,,,,,,,,,,,,657.0,
Dona Ana County,New Mexico,35,13,,,,,,,,,,,,,,744.0,
Eddy County,New Mexico,35,15,,,,,,,,,,,,,,905.0,
Grant County,New Mexico,35,17,,,,,,,,,,,,,,689.0,
Guadalupe County,New Mexico,35,19,,,,,,,,,,,,,,373.0,
Hidalgo County,New Mexico,35,23,,,,,,,,,,,,,,477.0,
Lea County,New Mexico,35,25,,,,,,,,,,,,,,857.0,
Lincoln County,New Mexico,35,27,,,,,,,,,,,,,,691.0,
Los Alamos County,New Mexico,35,28,,,,,,,,,,,,,,1037.0,
Luna County,New Mexico,35,29,,,,,,,,,,,,,,531.0,
McKinley County,New Mexico,35,31,,,,,,,,,,,,,,663.0,
Mora County,New Mexico,35,33,,,,,,,,,,,,,,670.0,
Otero County,New Mexico,35,35,,,,,,,,,,,,,,814.0,
Quay County,New Mexico,35,37,,,,,,,,,,,,,,531.0,
Rio Arriba County,New Mexico,35,39,,,,,,,,,,,,,,621.0,
Roosevelt County,New Mexico,35,41,,,,,,,,,,,,,,759.0,
Sandoval County,New Mexico,35,43,,,,,,,,,,,,,,1065.0,
San Juan County,New Mexico,35,45,,,,,,,,,,,,,,811.0,
San Miguel County,New Mexico,35,47,,,,,,,,,,,,,,657.0,
Santa Fe County,New Mexico,35,49,,,,,,,,,,,,,,1016.0,
Sierra County,New Mexico,35,51,,,,,,,,,,,,,,537.0,
Socorro County,New Mexico,35,53,,,,,,,,,,,,,,641.0,
Taos County,New Mexico,35,55,,,,,,,,,,,,,,719.0,
Torrance County,New Mexico,35,57,,,,,,,,,,,,,,815.0,
Union County,New Mexico,35,59,,,,,,,,,,,,,,560.0,
Cibola County,New Mexico,35,6,,,,,,,,,,,,,,658.0,
Valencia County,New Mexico,35,61,,,,,,,,,,,,,,792.0,
Albany County,New York,36,1,,,,,,,,,,,,,,993.0,
Allegany County,New York,36,3,,,,,,,,,,,,,,645.0,
Bronx County,New York,36,5,,,,,,,,,,,,,,1176.0,
Broome County,New York,36,7,,,,,,,,,,,,,,766.0,
Cattaraugus County,New York,36,9,,,,,,,,,,,,,,639.0,
Cayuga County,New York,36,11,,,,,,,,,,,,,,747.0,
Chautauqua County,New York,36,13,,,,,,,,,,,,,,649.0,
Chemung County,New York,36,15,,,,,,,,,,,,,,805.0,
Chenango County,New York,36,17,,,,,,,,,,,,,,667.0,
Clinton County,New York,36,19,,,,,,,,,,,,,,796.0,
Columbia County,New York,36,21,,,,,,,,,,,,,,931.0,
Cortland County,New York,36,23,,,,,,,,,,,,,,764.0,
Delaware County,New York,36,25,,,,,,,,,,,,,,696.0,
Dutchess County,New York,36,27,,,,,,,,,,,,,,1194.0,
Erie County,New York,36,29,,,,,,,,,,,,,,804.0,
Essex County,New York,36,31,,,,,,,,,,,,,,802.0,
Franklin County,New York,36,33,,,,,,,,,,,,,,702.0,
