County,State,mean_life_expectancy,State_FIPS,County_FIPS,Black Population,High School Degree or Higher (%),Poverty Rate,Disability Rate,Rent Denominator,Bachelor's Degree or Higher (%),Total Families,Gini Index,Median Age,Median Household Income,No Vehicle (Owner),Total Families (Single Mother),Hispanic Population,Total Population,Rent Burden Count (+50%),White Population,Total Occupied Households,Unemployment Rate,No Vehicle (Renter),Year
Moody County,South Dakota,80.5259106382611,46,101,49.0,90.8,14.3,11.7,764.0,25.6,1844.0,0.436,40.7,52446.0,19.0,196.0,190.0,6439.0,35.0,5142.0,2681.0,6.1,99.0,2015
Pennington County,South Dakota,79.7144872442796,46,103,1361.0,92.6,12.7,13.9,13761.0,28.2,26542.0,0.434,37.1,50890.0,405.0,3113.0,4934.0,106085.0,2834.0,88013.0,41670.0,4.8,1543.0,2015
Perkins County,South Dakota,78.4191008152041,46,105,3.0,89.5,13.6,15.8,369.0,19.2,835.0,0.4995,49.9,39773.0,12.0,65.0,48.0,2981.0,21.0,2883.0,1306.0,4.5,54.0,2015
Potter County,South Dakota,78.7755167835648,46,107,0.0,90.2,11.6,16.3,200.0,20.5,643.0,0.4588,52.5,46081.0,19.0,55.0,20.0,2307.0,16.0,2151.0,1056.0,0.5,16.0,2015
Roberts County,South Dakota,77.3783559977353,46,109,43.0,86.6,20.2,12.4,1079.0,16.7,2427.0,0.4426,39.2,48614.0,47.0,268.0,240.0,10318.0,161.0,6183.0,3652.0,7.6,148.0,2015
Sanborn County,South Dakota,79.0307656430676,46,111,0.0,91.4,10.4,13.2,276.0,17.5,692.0,0.4276,46.8,50541.0,6.0,28.0,44.0,2339.0,19.0,2310.0,1072.0,3.4,8.0,2015
Shannon County,South Dakota,65.9812859289239,46,113,,,,,,,,,,,,,,,,,,,,2015
Spink County,South Dakota,79.3627106354539,46,115,28.0,90.8,12.5,14.8,697.0,22.3,1677.0,0.4584,43.8,48217.0,39.0,155.0,130.0,6570.0,53.0,6293.0,2631.0,1.1,75.0,2015
Stanley County,South Dakota,80.5133923433841,46,117,0.0,89.8,8.2,8.6,242.0,26.9,863.0,0.4391,40.1,56829.0,16.0,74.0,43.0,2962.0,26.0,2646.0,1268.0,1.4,26.0,2015
Sully County,South Dakota,81.282016919939,46,119,0.0,91.7,5.1,10.4,191.0,23.8,400.0,0.4593,44.6,60417.0,23.0,17.0,9.0,1469.0,13.0,1440.0,622.0,1.7,0.0,2015
Todd County,South Dakota,67.856813708673,46,121,33.0,77.0,46.4,16.6,1508.0,14.4,1973.0,0.4765,23.9,31128.0,170.0,606.0,365.0,9942.0,251.0,1014.0,2737.0,25.4,367.0,2015
Tripp County,South Dakota,78.014731482971,46,123,5.0,86.7,22.8,13.2,882.0,22.1,1492.0,0.455,46.4,37153.0,30.0,105.0,33.0,5504.0,120.0,4516.0,2579.0,2.1,134.0,2015
Turner County,South Dakota,79.1737438274913,46,125,46.0,92.0,9.4,12.9,790.0,21.0,2382.0,0.4018,44.0,53378.0,28.0,139.0,162.0,8302.0,116.0,8080.0,3520.0,2.5,112.0,2015
Union County,South Dakota,81.014081325752,46,127,47.0,91.7,5.3,10.2,1507.0,31.5,3897.0,0.4594,40.8,64471.0,54.0,205.0,445.0,14842.0,107.0,13996.0,5939.0,2.9,112.0,2015
Walworth County,South Dakota,77.261875067397,46,129,11.0,88.6,12.2,14.5,821.0,21.7,1402.0,0.4262,44.9,43221.0,6.0,129.0,257.0,5495.0,31.0,4516.0,2389.0,5.8,107.0,2015
Yankton County,South Dakota,79.647627210809,46,135,476.0,91.8,14.2,13.2,2897.0,26.7,5708.0,0.4717,40.8,48176.0,92.0,655.0,738.0,22636.0,640.0,20892.0,8899.0,3.6,315.0,2015
Ziebach County,South Dakota,76.6020846228614,46,137,12.0,86.4,39.5,9.6,379.0,13.9,654.0,0.4604,27.5,35119.0,13.0,119.0,104.0,2833.0,85.0,706.0,810.0,27.4,88.0,2015
Jackson County,South Dakota,73.8438996727129,46,71,5.0,88.3,33.3,12.8,397.0,19.8,710.0,0.4385,30.5,45074.0,6.0,63.0,75.0,3237.0,46.0,1466.0,1032.0,17.4,51.0,2015
Anderson County,Tennessee,75.5479997821657,47,1,2840.0,85.1,17.9,18.6,9711.0,24.0,19621.0,0.475,43.2,42880.0,515.0,2092.0,1884.0,75430.0,2283.0,69356.0,30612.0,7.7,1491.0,2015
Bedford County,Tennessee,74.9522197759332,47,3,3244.0,79.1,17.1,15.9,5320.0,13.7,12185.0,0.4331,36.6,41984.0,296.0,1185.0,5318.0,45986.0,1132.0,38518.0,16721.0,7.7,875.0,2015
Benton County,Tennessee,72.8295871020818,47,5,563.0,79.3,22.8,23.1,1610.0,10.8,4318.0,0.4533,46.1,33240.0,255.0,367.0,339.0,16261.0,340.0,15483.0,6786.0,14.3,223.0,2015
Bledsoe County,Tennessee,76.7011823273972,47,7,573.0,75.2,21.7,25.2,1051.0,10.7,3295.0,0.4497,42.9,37013.0,111.0,276.0,305.0,13686.0,195.0,12655.0,4534.0,9.6,219.0,2015
Blount County,Tennessee,77.0733085707916,47,9,3633.0,87.6,14.1,15.7,12836.0,22.8,34016.0,0.4557,42.6,48286.0,813.0,2549.0,3717.0,125188.0,2850.0,117871.0,49033.0,7.8,1254.0,2015
Bradley County,Tennessee,76.553501011809,47,11,4726.0,82.7,19.6,18.0,13358.0,19.9,26469.0,0.4819,39.4,42114.0,517.0,2241.0,5482.0,102062.0,3083.0,93598.0,38466.0,11.2,1756.0,2015
Campbell County,Tennessee,72.6075106127718,47,13,205.0,72.2,23.2,23.1,4810.0,10.2,10924.0,0.4685,43.0,32028.0,420.0,1006.0,506.0,40176.0,979.0,39330.0,15995.0,9.9,921.0,2015
Cannon County,Tennessee,74.5269281732215,47,15,222.0,81.0,18.4,21.0,1328.0,13.9,3729.0,0.4598,41.9,41533.0,141.0,285.0,251.0,13787.0,142.0,13132.0,5388.0,12.9,178.0,2015
Carroll County,Tennessee,73.1168655291859,47,17,2943.0,78.4,20.8,20.9,2884.0,14.2,7402.0,0.4485,42.6,35508.0,310.0,586.0,652.0,28353.0,646.0,24579.0,11168.0,11.5,509.0,2015
Carter County,Tennessee,75.6002302430624,47,19,731.0,80.6,23.6,21.6,7002.0,16.1,16025.0,0.4512,43.6,33213.0,621.0,1381.0,935.0,56941.0,1558.0,55053.0,23894.0,8.1,761.0,2015
Cheatham County,Tennessee,74.7384262927799,47,21,637.0,84.0,13.8,14.7,2986.0,19.3,10561.0,0.3952,39.8,51857.0,181.0,900.0,1029.0,39422.0,772.0,37380.0,14499.0,7.8,334.0,2015
Chester County,Tennessee,76.1203339747419,47,23,1826.0,82.5,21.7,13.3,1575.0,15.7,4287.0,0.4539,37.2,40167.0,209.0,372.0,417.0,17324.0,500.0,14991.0,6074.0,13.5,120.0,2015
Claiborne County,Tennessee,72.9717504933066,47,25,334.0,78.3,21.9,21.5,3563.0,14.2,8658.0,0.451,41.8,34899.0,240.0,751.0,318.0,31748.0,659.0,30560.0,12705.0,8.2,590.0,2015
Clay County,Tennessee,73.9063037591059,47,27,128.0,75.6,23.5,22.3,765.0,14.7,2306.0,0.4581,46.9,28804.0,90.0,149.0,142.0,7780.0,164.0,7517.0,3242.0,7.2,126.0,2015
Cocke County,Tennessee,72.542284998731,47,29,547.0,79.2,26.1,22.2,4595.0,10.1,9838.0,0.4804,44.3,31187.0,457.0,1253.0,723.0,35321.0,986.0,33609.0,14710.0,11.1,529.0,2015
Coffee County,Tennessee,74.2555737260611,47,31,1028.0,84.3,18.6,19.6,6880.0,18.3,14548.0,0.4454,39.7,41590.0,332.0,1616.0,2103.0,53448.0,1504.0,48530.0,21170.0,8.8,772.0,2015
Crockett County,Tennessee,74.5388354814419,47,33,1919.0,76.3,19.9,20.4,1701.0,13.0,3654.0,0.444,39.7,35464.0,80.0,350.0,1387.0,14600.0,351.0,11748.0,5453.0,7.4,190.0,2015
Cumberland County,Tennessee,76.7297408715878,47,35,341.0,83.2,16.5,23.0,5163.0,18.2,16712.0,0.4283,49.7,38576.0,548.0,1097.0,1556.0,57455.0,799.0,55749.0,24177.0,9.0,735.0,2015
Davidson County,Tennessee,76.9859626215098,47,37,181689.0,87.3,18.2,11.6,121166.0,37.3,146749.0,0.4881,34.2,48368.0,3091.0,21121.0,65133.0,658506.0,27134.0,411152.0,264211.0,7.2,16538.0,2015
Decatur County,Tennessee,74.3889745077472,47,39,325.0,81.3,21.6,21.2,1142.0,12.7,3394.0,0.5094,45.3,37263.0,62.0,289.0,348.0,11686.0,284.0,10997.0,4978.0,10.1,142.0,2015
DeKalb County,Tennessee,73.6450336377321,47,41,276.0,77.9,20.9,19.5,1995.0,13.8,4859.0,0.5323,41.0,38319.0,94.0,497.0,1370.0,19038.0,245.0,18046.0,6920.0,7.6,306.0,2015
Dickson County,Tennessee,75.0296260536475,47,43,1984.0,83.5,16.3,16.8,5168.0,14.5,13264.0,0.4449,39.9,44680.0,391.0,1321.0,1592.0,50472.0,826.0,46581.0,18556.0,7.5,759.0,2015
Dyer County,Tennessee,74.1267726777085,47,45,5078.0,84.2,17.8,18.6,5328.0,19.2,10499.0,0.4565,40.3,42468.0,151.0,1199.0,1149.0,38054.0,703.0,31222.0,14931.0,6.6,719.0,2015
Fayette County,Tennessee,77.5854975563184,47,47,10732.0,87.5,13.9,15.9,2977.0,22.9,10969.0,0.4752,43.7,54890.0,245.0,750.0,961.0,38814.0,517.0,27022.0,14846.0,8.5,373.0,2015
Fentress County,Tennessee,72.8091041335409,47,49,29.0,74.7,26.0,25.0,1660.0,10.9,5028.0,0.46,44.2,30259.0,325.0,451.0,225.0,17931.0,303.0,17556.0,7304.0,10.4,338.0,2015
Franklin County,Tennessee,75.8702165200456,47,51,1298.0,82.8,17.1,18.6,4248.0,19.5,11313.0,0.4528,41.5,42773.0,473.0,914.0,1147.0,41138.0,798.0,37074.0,16302.0,9.5,451.0,2015
Gibson County,Tennessee,73.7373964615651,47,53,9188.0,83.8,18.7,17.4,5403.0,16.0,13248.0,0.4403,40.4,38457.0,436.0,1644.0,1191.0,49572.0,1127.0,39120.0,19449.0,9.5,819.0,2015
Giles County,Tennessee,74.9665956900055,47,55,2905.0,81.9,16.4,17.1,3087.0,14.8,7812.0,0.4251,42.9,41093.0,274.0,807.0,562.0,28949.0,426.0,24925.0,11297.0,9.9,410.0,2015
Grainger County,Tennessee,74.1461323951614,47,57,189.0,78.3,20.6,20.6,1702.0,11.1,6360.0,0.4395,43.6,35391.0,243.0,333.0,597.0,22736.0,246.0,22122.0,8952.0,9.5,161.0,2015
Greene County,Tennessee,74.4762149190928,47,59,1513.0,81.0,20.5,22.2,8002.0,15.0,18704.0,0.4528,43.7,35196.0,449.0,1410.0,1846.0,68576.0,1271.0,65353.0,28061.0,8.7,1046.0,2015
Grundy County,Tennessee,71.5110446939016,47,61,32.0,71.3,28.7,25.9,1169.0,10.8,3567.0,0.4796,42.6,27373.0,157.0,372.0,64.0,13524.0,219.0,11080.0,5221.0,10.2,172.0,2015
Hamblen County,Tennessee,74.7482857201005,47,63,2553.0,80.8,21.3,18.9,8335.0,15.5,16993.0,0.4587,39.9,37617.0,466.0,1735.0,6948.0,62999.0,1839.0,55797.0,24470.0,10.1,985.0,2015
Hamilton County,Tennessee,77.3550198286334,47,65,69042.0,87.4,16.0,14.2,48397.0,28.7,88629.0,0.477,39.3,48248.0,2391.0,9713.0,17138.0,348121.0,11386.0,261594.0,136319.0,8.0,8062.0,2015
Hancock County,Tennessee,72.2186958361739,47,67,30.0,73.3,27.7,26.7,650.0,10.6,1816.0,0.4404,44.2,26898.0,78.0,195.0,4.0,6642.0,53.0,6470.0,2754.0,12.1,157.0,2015
Hardeman County,Tennessee,74.5731859205833,47,69,10989.0,76.8,24.8,18.0,2483.0,10.1,6079.0,0.4518,39.8,31801.0,398.0,794.0,406.0,26253.0,676.0,14744.0,8737.0,18.7,507.0,2015
Hardin County,Tennessee,73.3967138397099,47,71,816.0,78.9,23.3,20.0,2205.0,12.7,6687.0,0.5067,44.8,35290.0,328.0,507.0,510.0,25900.0,407.0,24377.0,9871.0,13.9,355.0,2015
Hawkins County,Tennessee,74.6690013027197,47,73,791.0,81.0,19.1,22.2,5887.0,12.6,15931.0,0.4388,43.4,36927.0,556.0,1560.0,750.0,56595.0,1103.0,54455.0,23167.0,10.0,584.0,2015
Haywood County,Tennessee,74.6031470967844,47,75,9004.0,79.0,22.8,17.8,2656.0,12.8,4357.0,0.4839,39.9,34182.0,307.0,492.0,759.0,18248.0,654.0,8423.0,7008.0,10.5,519.0,2015
Henderson County,Tennessee,74.3487954336892,47,77,2126.0,79.8,21.5,18.2,3083.0,12.8,7476.0,0.4234,40.7,38745.0,270.0,634.0,620.0,28013.0,550.0,24939.0,10809.0,9.4,447.0,2015
Henry County,Tennessee,74.2033522044216,47,79,2783.0,83.3,18.5,20.6,3484.0,15.5,9077.0,0.4674,44.9,38234.0,252.0,859.0,691.0,32269.0,655.0,28879.0,13471.0,9.7,498.0,2015
Hickman County,Tennessee,74.5898606762566,47,81,1172.0,76.2,20.9,22.6,1976.0,10.6,6119.0,0.4413,40.7,36334.0,216.0,363.0,501.0,24283.0,492.0,22376.0,8769.0,8.6,284.0,2015
Houston County,Tennessee,74.2295363022353,47,83,223.0,79.5,23.1,21.3,896.0,10.5,2249.0,0.4058,43.2,39401.0,58.0,142.0,172.0,8290.0,167.0,7819.0,3247.0,8.1,91.0,2015
Humphreys County,Tennessee,74.1905208721454,47,85,589.0,83.6,15.9,19.1,1511.0,13.4,4859.0,0.4434,42.2,41949.0,268.0,449.0,372.0,18240.0,368.0,17346.0,7124.0,8.9,132.0,2015
Jackson County,Tennessee,73.9320459752992,47,87,82.0,74.5,26.8,22.4,982.0,8.1,3147.0,0.4779,45.8,31534.0,91.0,286.0,204.0,11496.0,209.0,11120.0,4531.0,14.5,99.0,2015
Jefferson County,Tennessee,75.64708357871,47,89,1344.0,82.4,16.5,19.6,5240.0,15.6,14068.0,0.452,42.3,42417.0,412.0,1216.0,1802.0,52490.0,941.0,49741.0,19679.0,9.1,582.0,2015
Johnson County,Tennessee,75.1056937170001,47,91,711.0,74.8,25.6,24.7,1577.0,9.2,4715.0,0.4584,44.5,30763.0,192.0,268.0,307.0,18017.0,331.0,16828.0,7009.0,9.0,340.0,2015
Knox County,Tennessee,76.6417451694136,47,93,40300.0,90.2,16.0,12.7,65145.0,34.5,110486.0,0.4795,37.3,48701.0,2801.0,9795.0,16857.0,444348.0,14172.0,380591.0,180729.0,6.5,9034.0,2015
Lake County,Tennessee,72.4265937200853,47,95,2061.0,71.7,27.0,26.1,830.0,8.9,1431.0,0.4921,40.3,30086.0,50.0,258.0,292.0,7687.0,74.0,5284.0,2092.0,10.1,189.0,2015
Lauderdale County,Tennessee,73.6111113817158,47,97,9625.0,75.5,26.7,23.0,3893.0,9.1,6779.0,0.4604,37.1,30281.0,334.0,1266.0,621.0,27427.0,1023.0,16966.0,9800.0,13.4,786.0,2015
Lawrence County,Tennessee,74.5570234642104,47,99,803.0,79.2,20.3,17.5,4045.0,12.4,11379.0,0.4311,39.9,37814.0,511.0,1021.0,784.0,42226.0,786.0,40149.0,16104.0,10.8,678.0,2015
Lewis County,Tennessee,74.7778849266636,47,101,191.0,82.3,19.6,18.3,979.0,12.1,3257.0,0.3902,43.5,36621.0,219.0,269.0,250.0,11944.0,53.0,11259.0,4712.0,7.7,207.0,2015
Lincoln County,Tennessee,75.2283072661041,47,103,1745.0,82.4,16.7,20.3,3695.0,16.7,9119.0,0.4273,42.9,40389.0,361.0,927.0,1017.0,33550.0,688.0,29948.0,13644.0,7.6,713.0,2015
Loudon County,Tennessee,77.1656059198404,47,105,634.0,86.0,14.4,17.1,4651.0,25.5,14876.0,0.4517,46.5,51107.0,333.0,997.0,3861.0,50229.0,692.0,48076.0,20009.0,8.9,750.0,2015
McMinn County,Tennessee,74.4604925400093,47,107,2126.0,82.6,19.9,18.1,5234.0,15.0,13445.0,0.4554,42.7,38535.0,461.0,1059.0,1729.0,52506.0,1301.0,48608.0,19978.0,9.3,726.0,2015
McNairy County,Tennessee,73.3790031029858,47,109,1624.0,79.4,20.7,20.0,2394.0,11.4,6666.0,0.4639,42.6,32557.0,294.0,568.0,481.0,26103.0,507.0,23943.0,9872.0,14.9,283.0,2015
Macon County,Tennessee,73.7493552254673,47,111,66.0,73.9,18.9,19.3,2626.0,9.5,6086.0,0.4228,39.6,33509.0,299.0,611.0,1103.0,22761.0,360.0,21929.0,8856.0,7.4,367.0,2015
Madison County,Tennessee,76.3278829137494,47,113,36382.0,87.7,19.6,15.4,13027.0,25.4,24682.0,0.4716,37.6,42544.0,563.0,3565.0,3469.0,98184.0,4207.0,58784.0,36766.0,8.4,2267.0,2015
Marion County,Tennessee,74.0394053557906,47,115,430.0,77.9,19.2,21.4,3159.0,13.3,8405.0,0.4358,43.1,41348.0,332.0,789.0,437.0,28306.0,609.0,26477.0,11525.0,6.7,490.0,2015
Marshall County,Tennessee,75.3921975804625,47,117,2242.0,82.0,16.2,15.7,3253.0,13.4,8503.0,0.4359,39.4,42661.0,275.0,741.0,1520.0,31159.0,550.0,27846.0,11968.0,8.4,390.0,2015
Maury County,Tennessee,76.1623872540148,47,119,9858.0,87.5,15.3,14.8,10203.0,19.2,22430.0,0.4344,38.6,47692.0,470.0,2230.0,4353.0,84089.0,2138.0,70684.0,32465.0,7.7,1333.0,2015
Meigs County,Tennessee,72.9059513790179,47,121,187.0,76.5,20.8,24.6,951.0,8.2,3256.0,0.4276,44.3,34424.0,165.0,297.0,163.0,11716.0,254.0,11276.0,4620.0,15.0,155.0,2015
Monroe County,Tennessee,74.8225330796938,47,123,983.0,78.9,19.3,19.0,4213.0,12.1,12646.0,0.446,43.0,35291.0,417.0,613.0,1744.0,45293.0,1126.0,43051.0,17193.0,12.5,538.0,2015
Montgomery County,Tennessee,76.1277655215208,47,125,35756.0,91.9,15.8,13.8,27063.0,24.6,47856.0,0.4164,30.3,50344.0,725.0,6165.0,17214.0,185980.0,4898.0,133349.0,66234.0,9.7,2402.0,2015
Moore County,Tennessee,78.4575173848887,47,127,245.0,87.2,10.8,15.7,366.0,17.6,1757.0,0.4788,45.5,49427.0,27.0,124.0,24.0,6351.0,36.0,5993.0,2454.0,6.5,45.0,2015
Morgan County,Tennessee,74.8497045771486,47,129,940.0,80.0,22.7,22.5,1405.0,6.4,5371.0,0.4461,40.8,39049.0,235.0,348.0,246.0,21794.0,262.0,20520.0,7370.0,8.5,199.0,2015
Obion County,Tennessee,75.0921893773579,47,131,3284.0,82.2,20.6,19.2,4023.0,16.8,8912.0,0.4611,42.1,40281.0,226.0,1065.0,1123.0,31129.0,836.0,26853.0,12665.0,11.2,761.0,2015
Overton County,Tennessee,73.7128733889266,47,133,179.0,78.9,21.5,16.9,1985.0,13.4,6397.0,0.4531,42.2,35287.0,249.0,495.0,276.0,22100.0,328.0,21587.0,8893.0,7.7,270.0,2015
Perry County,Tennessee,73.4561844931723,47,135,220.0,75.5,25.8,19.3,699.0,11.0,2109.0,0.4973,43.7,31425.0,93.0,198.0,166.0,7864.0,122.0,7463.0,3226.0,9.5,132.0,2015
Pickett County,Tennessee,74.8983486286693,47,137,38.0,77.3,16.1,20.1,382.0,11.4,1769.0,0.4054,49.4,36773.0,67.0,107.0,18.0,5097.0,77.0,4979.0,2223.0,4.9,34.0,2015
Polk County,Tennessee,73.8428108587901,47,139,48.0,78.4,18.9,19.3,1476.0,9.8,4735.0,0.4548,44.0,38925.0,206.0,394.0,283.0,16687.0,346.0,16142.0,6745.0,10.9,172.0,2015
Putnam County,Tennessee,76.0066068483868,47,141,1779.0,83.9,25.2,14.4,11208.0,23.3,18987.0,0.5234,36.1,35343.0,466.0,1920.0,4199.0,73810.0,2814.0,69542.0,29721.0,8.4,987.0,2015
Rhea County,Tennessee,74.1639906372469,47,143,806.0,75.6,24.5,24.5,3981.0,12.9,8365.0,0.4654,40.5,36146.0,248.0,885.0,1422.0,32394.0,813.0,30620.0,12545.0,11.1,741.0,2015
Roane County,Tennessee,74.9665957585727,47,145,1404.0,84.8,18.4,20.9,5999.0,18.4,14251.0,0.4581,46.1,40854.0,447.0,1053.0,847.0,53162.0,1481.0,50199.0,21887.0,9.8,905.0,2015
Robertson County,Tennessee,75.6473767433111,47,147,5078.0,86.2,12.0,14.1,5976.0,17.8,18269.0,0.4001,38.6,53151.0,395.0,1546.0,4134.0,67426.0,1084.0,59106.0,24641.0,8.4,588.0,2015
Rutherford County,Tennessee,77.9169068107667,47,149,38102.0,90.3,12.4,9.6,33969.0,30.1,70143.0,0.4088,32.9,56219.0,834.0,7080.0,20089.0,282558.0,7627.0,225324.0,100661.0,6.8,2596.0,2015
Scott County,Tennessee,72.4835986536595,47,151,49.0,77.3,27.3,23.7,2245.0,9.0,5620.0,0.5362,38.6,30246.0,244.0,670.0,161.0,22043.0,580.0,21660.0,8309.0,14.1,268.0,2015
Sequatchie County,Tennessee,75.6419715171904,47,153,31.0,82.0,16.3,22.5,1455.0,13.0,4073.0,0.4329,41.9,45408.0,162.0,381.0,498.0,14592.0,161.0,13085.0,5615.0,9.0,154.0,2015
Sevier County,Tennessee,76.1576599768454,47,155,618.0,82.4,15.3,17.5,12297.0,16.4,25861.0,0.4357,42.2,42258.0,587.0,2291.0,5041.0,93617.0,2349.0,88485.0,36717.0,7.4,896.0,2015
Shelby County,Tennessee,75.5694239914875,47,157,494368.0,86.9,21.4,12.5,148210.0,30.2,220451.0,0.5047,34.9,46224.0,7025.0,39625.0,55338.0,937750.0,41609.0,376646.0,347224.0,10.3,25216.0,2015
Smith County,Tennessee,74.5864316642873,47,159,432.0,81.7,16.3,18.2,1780.0,10.2,5248.0,0.4644,41.6,43914.0,140.0,298.0,479.0,19136.0,352.0,18279.0,7478.0,5.2,265.0,2015
Stewart County,Tennessee,74.9469222948147,47,161,207.0,86.6,19.5,20.2,1053.0,14.2,3590.0,0.4322,43.2,42023.0,64.0,180.0,317.0,13286.0,181.0,12423.0,5131.0,10.1,124.0,2015
Sullivan County,Tennessee,75.6626083446924,47,163,3031.0,85.5,17.5,19.9,17565.0,21.9,43951.0,0.4675,44.3,40346.0,1687.0,3715.0,2600.0,156752.0,3376.0,148357.0,66421.0,8.2,2741.0,2015
Sumner County,Tennessee,77.9470035451131,47,165,11737.0,89.2,9.3,12.6,17413.0,24.6,46063.0,0.4392,39.4,57382.0,831.0,4386.0,7137.0,169623.0,3434.0,150399.0,62425.0,6.0,1759.0,2015
Tipton County,Tennessee,75.1269850500127,47,167,11197.0,85.6,13.6,14.4,6012.0,15.0,16364.0,0.4209,37.0,53669.0,297.0,1863.0,1536.0,61674.0,1311.0,48220.0,21575.0,10.6,573.0,2015
Trousdale County,Tennessee,74.460772222719,47,169,943.0,78.7,17.3,17.3,737.0,14.3,2033.0,0.4558,40.2,41029.0,36.0,180.0,28.0,7884.0,190.0,6772.0,2926.0,10.5,119.0,2015
Unicoi County,Tennessee,74.2562344366222,47,171,145.0,79.2,22.5,25.0,1907.0,12.4,4822.0,0.4695,45.7,33210.0,204.0,303.0,768.0,18069.0,500.0,17534.0,7428.0,13.7,230.0,2015
Union County,Tennessee,74.1349605289763,47,173,107.0,74.4,21.5,18.2,1582.0,9.1,5249.0,0.424,41.0,37351.0,154.0,368.0,272.0,19096.0,273.0,18718.0,7302.0,9.5,231.0,2015
Van Buren County,Tennessee,74.6979931055749,47,175,31.0,79.7,18.0,22.5,296.0,12.6,1527.0,0.4236,45.8,40439.0,65.0,130.0,64.0,5596.0,28.0,5431.0,2106.0,11.2,21.0,2015
Warren County,Tennessee,74.3260578182582,47,177,525.0,78.1,21.2,19.3,4857.0,13.5,10427.0,0.4733,39.7,35376.0,404.0,1129.0,3361.0,40015.0,701.0,36791.0,15661.0,8.0,658.0,2015
Washington County,Tennessee,76.0609961356471,47,179,4944.0,88.1,18.1,17.3,17805.0,30.6,33217.0,0.4943,39.8,42817.0,867.0,3083.0,3968.0,125317.0,4513.0,115466.0,52638.0,6.2,2240.0,2015
Wayne County,Tennessee,75.1070770338051,47,181,1043.0,76.5,21.8,21.0,1091.0,8.8,4286.0,0.4497,42.2,30701.0,150.0,285.0,306.0,16897.0,155.0,15544.0,5967.0,12.2,82.0,2015
Weakley County,Tennessee,76.1066436548644,47,183,3133.0,83.9,19.1,16.7,4407.0,20.4,8847.0,0.4484,36.9,37037.0,280.0,872.0,769.0,34415.0,1052.0,30422.0,13678.0,11.2,663.0,2015
White County,Tennessee,73.9725249465538,47,185,454.0,81.1,19.6,19.8,2071.0,12.1,6762.0,0.4302,42.5,34901.0,260.0,404.0,535.0,26252.0,500.0,25152.0,9731.0,10.5,309.0,2015
Williamson County,Tennessee,81.8510682974718,47,187,8726.0,95.3,5.1,7.1,13182.0,55.7,55279.0,0.4459,38.9,96565.0,721.0,3135.0,9320.0,199456.0,2360.0,179056.0,69478.0,4.2,1046.0,2015
Wilson County,Tennessee,78.0313330625345,47,189,8280.0,89.4,10.1,12.6,9885.0,28.3,32892.0,0.4208,40.1,61070.0,392.0,2771.0,4437.0,122445.0,2088.0,108089.0,44528.0,6.5,1052.0,2015
Anderson County,Texas,73.5629041524832,48,1,12265.0,79.8,18.5,12.9,4946.0,11.3,11909.0,0.4532,38.9,41327.0,306.0,1169.0,9749.0,57915.0,994.0,42959.0,16737.0,4.3,687.0,2015
Andrews County,Texas,76.2931021541479,48,3,329.0,74.4,12.3,11.4,1386.0,11.7,4258.0,0.4425,31.3,70423.0,59.0,276.0,8925.0,16775.0,143.0,15490.0,5476.0,3.9,87.0,2015
Angelina County,Texas,75.9384780156227,48,5,13246.0,79.2,19.4,18.6,10405.0,15.2,22705.0,0.4631,36.4,44223.0,672.0,3108.0,18353.0,87748.0,2175.0,68827.0,30583.0,9.1,885.0,2015
Aransas County,Texas,75.3657729510728,48,7,409.0,84.2,19.0,22.9,2642.0,19.5,6451.0,0.5134,49.0,41690.0,117.0,451.0,6343.0,24292.0,568.0,21538.0,9682.0,6.8,221.0,2015
Archer County,Texas,78.8185509604302,48,9,91.0,88.8,9.9,15.0,561.0,20.6,2486.0,0.4419,44.1,60275.0,34.0,115.0,708.0,8779.0,64.0,8260.0,3350.0,3.0,59.0,2015
Armstrong County,Texas,76.615307016988,48,11,23.0,90.7,6.9,18.2,171.0,23.0,534.0,0.3784,45.1,59737.0,8.0,23.0,230.0,1943.0,8.0,1751.0,714.0,1.1,2.0,2015
Atascosa County,Texas,77.3170860458063,48,13,369.0,75.8,16.4,12.1,3954.0,14.0,11719.0,0.4335,35.5,52192.0,401.0,1361.0,29541.0,47050.0,547.0,43154.0,15363.0,6.5,329.0,2015
Austin County,Texas,78.4302270893688,48,15,2553.0,84.4,11.5,12.4,2882.0,20.1,7906.0,0.4464,40.6,53687.0,166.0,573.0,7327.0,28886.0,352.0,24483.0,11038.0,6.2,138.0,2015
Bailey County,Texas,77.4419472386,48,17,147.0,68.2,19.0,14.3,733.0,7.8,1803.0,0.4043,34.9,37397.0,107.0,123.0,4280.0,7126.0,102.0,6050.0,2392.0,4.3,39.0,2015
Bandera County,Texas,79.5933187860025,48,19,294.0,85.8,13.0,18.4,1367.0,22.6,5541.0,0.4055,51.5,49863.0,100.0,271.0,3644.0,20796.0,157.0,19441.0,8292.0,4.8,84.0,2015
Bastrop County,Texas,77.6493096016643,48,21,6069.0,80.7,14.3,13.6,5580.0,17.9,18355.0,0.4327,38.7,54821.0,378.0,1323.0,26531.0,76948.0,770.0,62368.0,25454.0,9.8,650.0,2015
Baylor County,Texas,75.3751507762699,48,23,69.0,88.4,11.9,19.4,343.0,25.8,977.0,0.581,48.5,36373.0,24.0,90.0,322.0,3628.0,49.0,3378.0,1723.0,1.4,0.0,2015
