County,State,mean_life_expectancy,State_FIPS,County_FIPS,High School Degree or Higher (%),Black Population,Poverty Rate,Rent Denominator,Disability Rate,Total Families,Bachelor's Degree or Higher (%),Median Age,Gini Index,No Vehicle (Owner),Median Household Income,Total Families (Single Mother),White Population,Rent Burden Count (+50%),Total Population,Hispanic Population,Total Occupied Households,No Vehicle (Renter),Unemployment Rate,Year
Jackson County,Tennessee,74.1773582689972,47,87,70.6,87.0,24.1,992.0,23.1,3264.0,7.0,45.3,0.4701,94.0,33500.0,340.0,11237.0,213.0,11555.0,193.0,4552.0,127.0,15.2,2014
Jefferson County,Tennessee,75.8515432835941,47,89,79.9,1420.0,16.6,5331.0,19.8,14201.0,14.2,41.8,0.4408,418.0,41426.0,1237.0,49494.0,926.0,52166.0,1770.0,19979.0,576.0,10.8,2014
Johnson County,Tennessee,75.3676240131369,47,91,72.5,518.0,23.3,1585.0,25.2,4792.0,7.9,43.9,0.4337,210.0,31711.0,300.0,17294.0,307.0,18089.0,294.0,7110.0,313.0,10.2,2014
Knox County,Tennessee,76.7591430340408,47,93,89.7,40328.0,15.3,64086.0,12.7,108952.0,35.9,37.3,0.4814,2863.0,47543.0,9793.0,377816.0,14677.0,440732.0,16252.0,180558.0,9096.0,6.9,2014
Lake County,Tennessee,72.6375501567383,47,95,70.5,2035.0,29.7,925.0,26.0,1429.0,7.0,39.1,0.4695,53.0,29214.0,318.0,5354.0,108.0,7725.0,279.0,2150.0,233.0,13.9,2014
Lauderdale County,Tennessee,73.9608421178157,47,97,71.5,9696.0,26.3,3757.0,22.7,6715.0,8.4,37.0,0.4653,271.0,31185.0,1171.0,17048.0,946.0,27619.0,611.0,9833.0,627.0,14.6,2014
Lawrence County,Tennessee,74.6914046035904,47,99,77.1,757.0,19.4,4103.0,17.1,11347.0,11.2,40.0,0.4416,483.0,37371.0,982.0,39978.0,854.0,42084.0,746.0,15932.0,674.0,11.4,2014
Lewis County,Tennessee,75.0852289211392,47,101,77.5,180.0,19.8,1050.0,19.4,3292.0,12.3,43.0,0.4001,127.0,36114.0,267.0,11386.0,58.0,12010.0,244.0,4768.0,235.0,10.2,2014
Lincoln County,Tennessee,75.4481442509486,47,103,80.0,1508.0,16.3,3617.0,19.6,9261.0,16.5,42.9,0.4209,361.0,41328.0,861.0,29858.0,537.0,33498.0,973.0,13702.0,477.0,8.1,2014
Loudon County,Tennessee,77.4361779894957,47,105,84.9,617.0,15.7,4675.0,16.7,14868.0,28.5,46.0,0.4627,311.0,50619.0,1033.0,47763.0,749.0,49749.0,3712.0,19912.0,509.0,10.6,2014
McMinn County,Tennessee,74.7037739131251,47,107,81.4,2106.0,18.5,5125.0,19.2,13865.0,16.6,42.2,0.4529,439.0,39644.0,1104.0,48498.0,1248.0,52409.0,1616.0,20187.0,668.0,10.1,2014
McNairy County,Tennessee,73.4926712495131,47,109,77.5,1566.0,22.7,2612.0,20.2,6611.0,11.6,42.1,0.4769,290.0,32214.0,521.0,23976.0,518.0,26138.0,465.0,9796.0,384.0,14.2,2014
Macon County,Tennessee,73.9154986368615,47,111,70.6,122.0,21.2,2496.0,18.9,6139.0,7.1,39.6,0.4227,200.0,34156.0,757.0,21668.0,417.0,22582.0,1053.0,8640.0,292.0,9.9,2014
Madison County,Tennessee,76.5149528583689,47,113,85.9,36357.0,20.1,12749.0,15.7,24193.0,24.9,37.3,0.4802,532.0,42069.0,3334.0,59033.0,4184.0,98364.0,3419.0,36253.0,2200.0,10.3,2014
Marion County,Tennessee,74.1441947566327,47,115,76.9,458.0,20.3,3008.0,22.8,8058.0,14.3,42.9,0.4351,374.0,40998.0,754.0,26432.0,582.0,28261.0,417.0,11282.0,506.0,8.1,2014
Marshall County,Tennessee,75.7095308416292,47,117,80.5,2231.0,15.5,3080.0,16.6,8288.0,11.6,39.8,0.4365,205.0,41822.0,842.0,27777.0,565.0,30977.0,1472.0,11724.0,447.0,10.9,2014
Maury County,Tennessee,76.4482831932905,47,119,87.0,9840.0,16.1,9729.0,14.7,21883.0,19.9,38.2,0.4279,669.0,46565.0,2392.0,69495.0,2164.0,82729.0,4185.0,32112.0,1289.0,8.9,2014
Meigs County,Tennessee,72.9807892357491,47,121,75.1,126.0,21.9,1050.0,28.2,3265.0,6.6,43.6,0.421,146.0,33061.0,325.0,11271.0,208.0,11694.0,144.0,4677.0,135.0,18.1,2014
Monroe County,Tennessee,75.2503741957527,47,123,76.2,1059.0,19.0,4617.0,19.4,12857.0,10.7,42.7,0.4563,479.0,37202.0,680.0,42831.0,1133.0,45002.0,1628.0,17497.0,510.0,13.7,2014
Montgomery County,Tennessee,76.4288652512826,47,125,91.2,34480.0,16.3,25376.0,13.0,47388.0,23.2,30.2,0.42,695.0,50693.0,6609.0,130733.0,4756.0,182015.0,16180.0,64818.0,2260.0,9.9,2014
Moore County,Tennessee,78.484411257186,47,127,80.7,203.0,12.3,409.0,17.4,1776.0,14.2,44.3,0.466,55.0,43393.0,142.0,5965.0,13.0,6348.0,6.0,2444.0,29.0,10.8,2014
Morgan County,Tennessee,74.8221498094818,47,129,78.4,809.0,22.0,1478.0,22.9,5257.0,6.1,40.5,0.4317,206.0,38003.0,327.0,20630.0,255.0,21866.0,230.0,7342.0,202.0,9.3,2014
Obion County,Tennessee,75.4676008478025,47,131,80.6,3399.0,19.1,3941.0,18.4,8911.0,13.9,41.8,0.4694,252.0,40327.0,1179.0,27248.0,761.0,31378.0,1080.0,12496.0,683.0,12.9,2014
Overton County,Tennessee,74.0514393319044,47,133,77.3,137.0,22.4,1914.0,17.0,6111.0,13.6,41.5,0.4549,228.0,34913.0,392.0,21620.0,271.0,22109.0,252.0,8719.0,245.0,10.0,2014
Perry County,Tennessee,73.711024610799,47,135,79.4,198.0,23.8,803.0,19.3,2191.0,14.9,43.0,0.4227,74.0,31750.0,189.0,7474.0,133.0,7851.0,152.0,3247.0,118.0,12.2,2014
Pickett County,Tennessee,75.2983943497618,47,137,78.9,41.0,16.7,451.0,19.4,1766.0,13.6,48.9,0.4334,95.0,35510.0,88.0,4980.0,93.0,5101.0,10.0,2252.0,34.0,4.1,2014
Polk County,Tennessee,73.9624857432923,47,139,75.8,30.0,18.9,1322.0,20.9,4767.0,10.7,43.1,0.4544,196.0,39434.0,331.0,16259.0,286.0,16715.0,273.0,6619.0,134.0,12.2,2014
Putnam County,Tennessee,76.1209076274674,47,141,84.5,1793.0,25.2,11268.0,14.3,18683.0,22.7,36.3,0.5135,378.0,34780.0,1895.0,69008.0,3080.0,73237.0,4056.0,29423.0,954.0,9.8,2014
Rhea County,Tennessee,74.3997324357018,47,143,75.1,703.0,23.0,3774.0,24.2,8243.0,12.1,40.7,0.4495,281.0,37512.0,943.0,30485.0,668.0,32272.0,1333.0,12307.0,566.0,12.2,2014
Roane County,Tennessee,75.2958498417524,47,145,83.1,1418.0,17.2,6006.0,22.2,14301.0,18.1,45.8,0.4502,532.0,41726.0,1209.0,50437.0,1476.0,53413.0,808.0,22070.0,755.0,10.3,2014
Robertson County,Tennessee,75.9310630214613,47,147,84.9,5139.0,12.3,5737.0,13.2,18091.0,14.9,38.4,0.3921,480.0,53748.0,1624.0,58851.0,1038.0,67024.0,4028.0,24435.0,570.0,9.1,2014
Rutherford County,Tennessee,77.9303019533066,47,149,89.9,36905.0,13.3,32687.0,9.3,68122.0,28.1,32.8,0.404,823.0,55096.0,7497.0,220756.0,7542.0,275461.0,19087.0,98454.0,2582.0,8.2,2014
Scott County,Tennessee,72.8135828830895,47,151,75.0,48.0,27.7,2053.0,21.5,5533.0,9.3,38.7,0.5183,269.0,30206.0,502.0,21738.0,445.0,22104.0,150.0,8294.0,331.0,14.4,2014
Sequatchie County,Tennessee,75.8048498945343,47,153,79.2,25.0,18.6,1357.0,20.2,4146.0,12.1,41.7,0.4476,189.0,42182.0,458.0,12895.0,209.0,14431.0,484.0,5635.0,193.0,10.2,2014
Sevier County,Tennessee,76.3806553111155,47,155,79.8,739.0,15.4,12270.0,17.6,25594.0,15.3,41.8,0.4337,488.0,42499.0,2012.0,87763.0,2532.0,92561.0,5092.0,36253.0,996.0,9.0,2014
Shelby County,Tennessee,75.7445342823247,47,157,85.2,491453.0,21.3,145068.0,12.6,222233.0,29.3,34.8,0.4993,6847.0,46213.0,39490.0,378933.0,41931.0,936130.0,54305.0,345475.0,25609.0,11.3,2014
Smith County,Tennessee,74.7715959644619,47,159,80.8,383.0,15.9,1865.0,17.4,5204.0,9.1,41.0,0.4355,155.0,43988.0,278.0,18198.0,509.0,19092.0,466.0,7387.0,231.0,7.5,2014
Stewart County,Tennessee,74.9096281208237,47,161,82.7,257.0,19.1,1014.0,20.2,3703.0,13.8,43.1,0.4313,44.0,41089.0,208.0,12504.0,200.0,13311.0,297.0,5245.0,135.0,13.0,2014
Sullivan County,Tennessee,75.79955355902,47,163,83.8,2818.0,18.0,17208.0,19.6,43834.0,22.2,44.1,0.4661,1650.0,39577.0,4060.0,148572.0,3496.0,156850.0,2538.0,66279.0,2624.0,9.3,2014
Sumner County,Tennessee,78.1013491128418,47,165,87.5,11406.0,10.2,16989.0,12.2,45950.0,25.3,39.2,0.446,882.0,56193.0,4361.0,148611.0,3411.0,166636.0,6841.0,61408.0,1728.0,6.9,2014
Tipton County,Tennessee,75.4497274911662,47,167,83.6,11096.0,13.1,5767.0,14.9,16454.0,14.9,37.4,0.4197,253.0,53133.0,1827.0,48165.0,1315.0,61433.0,1447.0,21486.0,524.0,12.1,2014
Trousdale County,Tennessee,74.4666726578701,47,169,78.6,891.0,15.9,730.0,17.5,2044.0,10.2,39.5,0.4622,31.0,37211.0,300.0,6738.0,159.0,7859.0,6.0,2928.0,121.0,9.9,2014
Unicoi County,Tennessee,74.4564196129917,47,171,76.0,147.0,20.7,1979.0,23.9,5013.0,15.0,45.4,0.4821,245.0,34346.0,292.0,17694.0,423.0,18175.0,748.0,7579.0,250.0,11.4,2014
Union County,Tennessee,74.6228160169357,47,173,71.6,58.0,22.7,1533.0,17.4,5174.0,8.7,40.7,0.4364,193.0,36009.0,442.0,18774.0,296.0,19139.0,271.0,7241.0,288.0,10.2,2014
Van Buren County,Tennessee,75.1277268992291,47,175,78.0,18.0,21.6,308.0,22.1,1511.0,11.1,46.0,0.4707,78.0,34250.0,139.0,5405.0,60.0,5578.0,39.0,2089.0,16.0,9.3,2014
Warren County,Tennessee,74.446564356495,47,177,76.0,638.0,21.5,4631.0,18.6,10395.0,12.1,39.5,0.474,389.0,34592.0,1170.0,36539.0,791.0,39867.0,3275.0,15440.0,642.0,8.4,2014
Washington County,Tennessee,76.263534702209,47,179,86.9,4770.0,17.9,17495.0,16.8,33463.0,30.6,39.7,0.4909,891.0,42935.0,2850.0,115228.0,4332.0,124798.0,3852.0,52330.0,2192.0,6.3,2014
Wayne County,Tennessee,75.3858778097679,47,181,73.4,1041.0,21.3,1080.0,20.8,4288.0,6.4,41.7,0.4379,102.0,31225.0,321.0,15633.0,126.0,16967.0,292.0,6018.0,93.0,14.7,2014
Weakley County,Tennessee,76.3363640945041,47,183,83.2,3278.0,21.5,4662.0,16.6,8783.0,18.1,36.8,0.4583,269.0,35845.0,1000.0,30731.0,1176.0,34699.0,746.0,13654.0,604.0,12.9,2014
White County,Tennessee,74.0525567270297,47,185,75.5,469.0,22.1,2375.0,19.1,6908.0,10.4,41.7,0.446,271.0,33933.0,506.0,25002.0,576.0,26086.0,497.0,9827.0,438.0,11.4,2014
Williamson County,Tennessee,81.986635846711,47,187,93.8,8227.0,5.6,12966.0,7.4,53691.0,57.1,38.7,0.4441,636.0,91743.0,3055.0,174068.0,2350.0,193921.0,8928.0,68119.0,922.0,4.9,2014
Wilson County,Tennessee,78.1209125089484,47,189,87.8,8120.0,10.4,9571.0,12.2,32286.0,27.3,39.8,0.4178,450.0,60095.0,2800.0,105851.0,2198.0,119584.0,4180.0,43817.0,994.0,7.3,2014
Anderson County,Texas,73.7335783641149,48,1,78.2,12295.0,18.2,4557.0,13.0,11693.0,8.7,39.1,0.4546,359.0,42511.0,1133.0,43451.0,1038.0,58084.0,9582.0,16610.0,713.0,5.5,2014
Andrews County,Texas,76.5446398595218,48,3,72.8,417.0,11.4,1251.0,12.1,4077.0,12.7,33.1,0.4712,95.0,61250.0,305.0,14737.0,99.0,16126.0,8359.0,5412.0,77.0,4.3,2014
Angelina County,Texas,75.9834732769494,48,5,78.2,13408.0,20.0,10463.0,19.2,22763.0,13.9,36.4,0.4731,614.0,42374.0,2873.0,68512.0,2290.0,87433.0,17964.0,30840.0,870.0,9.4,2014
Aransas County,Texas,75.7123876652066,48,7,83.7,345.0,21.1,2650.0,22.4,6559.0,20.5,49.4,0.4775,151.0,42247.0,468.0,21335.0,553.0,23889.0,6133.0,9550.0,272.0,6.5,2014
Archer County,Texas,78.8725718717007,48,9,88.0,80.0,10.9,606.0,15.2,2548.0,16.9,43.2,0.4403,30.0,58274.0,103.0,8406.0,102.0,8853.0,704.0,3336.0,42.0,3.3,2014
Armstrong County,Texas,76.7576874783546,48,11,92.1,43.0,10.3,147.0,15.5,511.0,22.7,44.1,0.3554,3.0,61250.0,23.0,1801.0,9.0,1947.0,229.0,665.0,1.0,3.1,2014
Atascosa County,Texas,77.6858566507891,48,13,75.6,330.0,15.6,3941.0,13.4,11688.0,12.8,35.6,0.4455,334.0,50756.0,1267.0,39198.0,429.0,46343.0,28946.0,15161.0,318.0,7.7,2014
Austin County,Texas,78.5621313619874,48,15,84.6,2590.0,10.2,2629.0,12.6,7742.0,19.4,40.7,0.4384,208.0,54603.0,511.0,24010.0,308.0,28724.0,7144.0,10786.0,264.0,7.1,2014
Bailey County,Texas,77.2290905621738,48,17,61.7,119.0,20.9,846.0,12.1,1787.0,10.4,34.2,0.4406,68.0,41982.0,101.0,6201.0,175.0,7084.0,4208.0,2400.0,43.0,6.0,2014
Bandera County,Texas,79.812547058494,48,19,84.1,93.0,15.1,1633.0,18.2,5942.0,23.3,50.1,0.4266,90.0,48587.0,362.0,19589.0,260.0,20642.0,3558.0,8569.0,127.0,5.9,2014
Bastrop County,Texas,77.5834735369642,48,21,77.5,5950.0,15.9,5314.0,13.1,18607.0,15.2,38.6,0.4147,309.0,53382.0,1398.0,63257.0,798.0,75708.0,25648.0,25314.0,599.0,9.0,2014
Baylor County,Texas,75.7962935266026,48,23,81.4,60.0,16.8,484.0,19.9,992.0,21.4,48.1,0.5835,23.0,33019.0,112.0,3432.0,31.0,3648.0,424.0,1806.0,0.0,2.7,2014
Bee County,Texas,76.8504835125115,48,25,70.6,2849.0,23.3,3180.0,18.1,6330.0,7.5,36.2,0.473,202.0,41738.0,927.0,25771.0,418.0,32462.0,18512.0,8933.0,461.0,7.3,2014
Bell County,Texas,77.975086182702,48,27,90.5,68492.0,14.9,47017.0,13.3,77093.0,21.3,30.0,0.4238,1121.0,51027.0,11395.0,209370.0,8143.0,321591.0,73126.0,106743.0,4404.0,9.4,2014
Bexar County,Texas,78.4951471409766,48,29,82.9,131053.0,17.8,251882.0,13.3,416246.0,27.0,33.1,0.4606,10921.0,50867.0,57739.0,1372868.0,56247.0,1789088.0,1055568.0,613290.0,37888.0,8.0,2014
Blanco County,Texas,79.1735652656791,48,31,85.1,132.0,10.1,895.0,16.8,2867.0,24.5,48.0,0.4234,30.0,51740.0,204.0,9960.0,127.0,10625.0,2001.0,4086.0,79.0,8.2,2014
Bosque County,Texas,76.7654464990432,48,35,80.7,283.0,14.3,1660.0,17.6,4789.0,15.6,46.1,0.4581,155.0,44339.0,250.0,16974.0,182.0,18052.0,2988.0,6961.0,116.0,9.3,2014
Bowie County,Texas,75.439331303815,48,37,85.4,22695.0,19.4,11423.0,15.4,23215.0,17.9,37.7,0.4826,505.0,42917.0,3548.0,64647.0,2792.0,93068.0,6457.0,33766.0,1846.0,8.4,2014
Brazoria County,Texas,78.6797073444558,48,39,84.6,41926.0,11.2,29231.0,10.1,81531.0,26.5,35.4,0.4276,1273.0,69092.0,8264.0,243679.0,5831.0,325477.0,92992.0,109817.0,2482.0,5.9,2014
Brazos County,Texas,80.3486799900565,48,41,84.3,22013.0,29.3,39459.0,8.8,39744.0,40.1,25.0,0.5238,623.0,39060.0,5377.0,149587.0,15636.0,201534.0,48651.0,72191.0,4264.0,7.7,2014
Brewster County,Texas,80.7748420183704,48,43,88.5,168.0,12.9,1659.0,19.5,2212.0,31.9,41.9,0.494,31.0,38589.0,122.0,8635.0,135.0,9270.0,3996.0,4071.0,170.0,4.3,2014
Briscoe County,Texas,78.3876943832997,48,45,75.9,67.0,20.4,143.0,12.2,479.0,17.9,44.0,0.4427,4.0,36696.0,30.0,1445.0,14.0,1601.0,480.0,635.0,33.0,3.9,2014
Brooks County,Texas,75.9136809341505,48,47,65.9,10.0,36.0,826.0,24.8,1583.0,7.4,32.8,0.5242,105.0,22176.0,328.0,6361.0,185.0,7200.0,6554.0,2346.0,187.0,17.6,2014
Brown County,Texas,75.1651746903058,48,49,83.1,1474.0,19.2,4035.0,13.2,9324.0,16.2,39.8,0.4443,247.0,40982.0,815.0,34813.0,519.0,37903.0,7721.0,13329.0,712.0,4.4,2014
Burleson County,Texas,77.3153035819102,48,51,77.4,2036.0,16.0,1167.0,18.3,4425.0,12.9,43.4,0.429,113.0,49533.0,368.0,14087.0,217.0,17236.0,3337.0,6243.0,188.0,7.2,2014
Burnet County,Texas,78.6442780096935,48,53,85.3,1031.0,16.7,4550.0,18.9,11828.0,24.4,43.4,0.4304,295.0,50712.0,952.0,41139.0,908.0,43911.0,9240.0,16774.0,516.0,6.2,2014
Caldwell County,Texas,77.9457130189107,48,55,77.2,2728.0,18.1,4052.0,15.2,8430.0,13.4,35.4,0.4195,274.0,47435.0,1122.0,28186.0,690.0,38870.0,18846.0,12059.0,489.0,7.2,2014
Calhoun County,Texas,77.4206981168411,48,57,79.5,583.0,19.7,2307.0,18.9,5773.0,15.5,37.8,0.4318,156.0,47546.0,671.0,18975.0,471.0,21569.0,10219.0,7873.0,244.0,8.8,2014
Callahan County,Texas,75.8406010421648,48,59,84.5,203.0,18.4,943.0,18.9,3329.0,13.1,43.4,0.4559,125.0,42102.0,288.0,12743.0,140.0,13519.0,1164.0,5220.0,59.0,6.3,2014
Cameron County,Texas,79.9915647410642,48,61,65.7,2236.0,34.8,39334.0,13.3,95442.0,16.2,31.0,0.4942,3420.0,33390.0,14803.0,381670.0,9458.0,415103.0,366892.0,119695.0,6649.0,10.5,2014
Camp County,Texas,74.6742294047651,48,63,71.9,2211.0,21.5,1372.0,18.0,3173.0,12.2,38.1,0.4461,52.0,38154.0,365.0,9262.0,210.0,12463.0,2811.0,4410.0,205.0,10.9,2014
Carson County,Texas,77.8339077910995,48,65,90.9,60.0,6.6,265.0,11.2,1765.0,22.4,41.0,0.3618,38.0,63424.0,107.0,5856.0,10.0,6108.0,567.0,2324.0,6.0,2.3,2014
Cass County,Texas,75.0342085793896,48,67,84.1,5121.0,20.9,3013.0,18.7,7929.0,12.0,43.5,0.4426,328.0,36342.0,829.0,24069.0,419.0,30350.0,1190.0,11757.0,632.0,10.0,2014
Castro County,Texas,78.4045483080849,48,69,69.0,42.0,19.5,745.0,10.1,1865.0,12.9,33.9,0.5203,27.0,40470.0,170.0,7105.0,86.0,8026.0,4937.0,2501.0,36.0,3.9,2014
Chambers County,Texas,77.4998785732825,48,71,83.5,2983.0,10.9,2203.0,13.9,9931.0,16.4,36.1,0.4268,119.0,72239.0,367.0,30412.0,250.0,36550.0,7414.0,12551.0,212.0,7.3,2014
Cherokee County,Texas,76.2935063874802,48,73,76.0,7455.0,23.2,5040.0,14.1,12913.0,14.9,37.8,0.4817,395.0,38949.0,1447.0,40931.0,1060.0,50971.0,10928.0,17527.0,709.0,6.8,2014
Childress County,Texas,76.0144307051981,48,75,87.4,730.0,19.7,791.0,12.4,1632.0,17.7,32.1,0.4298,36.0,48682.0,252.0,5822.0,153.0,7066.0,1595.0,2367.0,48.0,5.6,2014
Clay County,Texas,77.0829224070025,48,77,88.6,51.0,13.7,676.0,20.2,2930.0,18.1,45.5,0.433,95.0,50025.0,116.0,10032.0,162.0,10547.0,523.0,4163.0,49.0,6.1,2014
Cochran County,Texas,75.5920716745542,48,79,63.6,134.0,15.9,205.0,17.1,747.0,12.9,34.3,0.4623,44.0,41071.0,49.0,2479.0,28.0,3031.0,1672.0,1000.0,43.0,10.6,2014
Coke County,Texas,76.9954963136233,48,81,88.1,27.0,11.9,429.0,17.8,1035.0,19.6,49.7,0.4928,41.0,40822.0,100.0,3121.0,113.0,3260.0,655.0,1541.0,16.0,3.7,2014
Coleman County,Texas,75.1181801063985,48,83,81.1,199.0,20.9,1123.0,12.4,2605.0,14.0,47.1,0.4672,61.0,34692.0,280.0,8077.0,179.0,8656.0,1466.0,3505.0,147.0,7.1,2014
Collin County,Texas,81.860847251327,48,85,93.3,73607.0,7.9,97382.0,6.4,219831.0,52.5,35.7,0.4298,2011.0,84233.0,18931.0,612604.0,17825.0,836947.0,125023.0,296878.0,5927.0,5.5,2014
Collingsworth County,Texas,75.2286808518281,48,87,73.6,104.0,22.0,200.0,15.5,779.0,18.6,36.7,0.4283,45.0,42798.0,84.0,2602.0,26.0,3053.0,982.0,1127.0,34.0,5.0,2014
Colorado County,Texas,77.4005917024253,48,89,80.7,2769.0,17.4,1628.0,14.0,5615.0,16.5,43.4,0.4679,136.0,45262.0,358.0,17034.0,186.0,20771.0,5668.0,7702.0,176.0,5.4,2014
Comal County,Texas,79.3886653511132,48,91,89.3,2282.0,10.6,10418.0,13.5,31751.0,33.6,42.5,0.4543,474.0,64987.0,2488.0,106233.0,1981.0,115808.0,29889.0,43063.0,873.0,6.1,2014
Comanche County,Texas,76.8022456320383,48,93,73.8,55.0,25.7,1285.0,17.8,3341.0,19.1,43.6,0.4372,102.0,35692.0,249.0,13119.0,196.0,13755.0,3653.0,5096.0,142.0,6.5,2014
Concho County,Texas,78.1108106696472,48,95,60.3,52.0,13.1,181.0,16.6,644.0,11.3,40.9,0.4428,3.0,52844.0,37.0,3640.0,7.0,4091.0,2240.0,821.0,20.0,4.0,2014
Cooke County,Texas,77.1153049383739,48,97,83.5,998.0,14.5,4428.0,14.8,10565.0,20.6,39.4,0.4403,265.0,51222.0,1022.0,35448.0,814.0,38558.0,6319.0,14615.0,433.0,8.6,2014
Coryell County,Texas,77.416526696355,48,99,89.1,11999.0,12.6,8900.0,13.0,16009.0,14.7,30.5,0.387,403.0,49783.0,1770.0,54815.0,1108.0,76276.0,13005.0,20910.0,499.0,10.3,2014
Cottle County,Texas,76.1727593896247,48,101,78.6,184.0,20.4,179.0,20.8,502.0,18.0,50.7,0.4114,28.0,34833.0,42.0,1291.0,12.0,1596.0,361.0,706.0,57.0,6.3,2014
Crane County,Texas,76.3120911089925,48,103,72.3,160.0,10.4,430.0,8.7,1167.0,11.9,34.1,0.437,14.0,52451.0,72.0,2879.0,85.0,4602.0,2687.0,1611.0,52.0,7.4,2014
Crockett County,Texas,77.1005676709906,48,105,70.6,6.0,16.8,410.0,11.8,1069.0,11.3,38.6,0.4221,58.0,51594.0,82.0,2854.0,49.0,3871.0,2453.0,1418.0,70.0,6.8,2014
Crosby County,Texas,76.0555202987418,48,107,69.6,254.0,23.7,786.0,17.5,1652.0,11.4,38.4,0.4695,22.0,38668.0,153.0,5359.0,141.0,6025.0,3222.0,2208.0,84.0,10.5,2014
Culberson County,Texas,78.9429326240602,48,109,65.5,16.0,29.1,254.0,24.5,565.0,12.5,39.0,0.4663,51.0,35302.0,40.0,2252.0,60.0,2325.0,1847.0,868.0,51.0,9.9,2014
Dallam County,Texas,76.8024894524664,48,111,69.7,97.0,18.3,802.0,12.4,1592.0,10.6,30.8,0.4321,22.0,41105.0,174.0,5875.0,120.0,6957.0,2900.0,2299.0,66.0,6.2,2014
Dallas County,Texas,78.5183253518833,48,113,76.3,542525.0,19.3,416813.0,9.5,567715.0,29.3,32.9,0.4971,10435.0,49925.0,85021.0,1441979.0,92599.0,2448943.0,950159.0,868717.0,53132.0,8.5,2014
Dawson County,Texas,76.1071349034304,48,115,66.9,863.0,19.0,1254.0,14.1,3035.0,9.0,33.1,0.4985,110.0,39746.0,326.0,10790.0,104.0,13593.0,7384.0,4363.0,214.0,9.1,2014
Deaf Smith County,Texas,77.465539472197,48,117,66.7,190.0,19.1,2072.0,10.5,4589.0,13.6,31.4,0.4162,69.0,42995.0,528.0,17042.0,300.0,19331.0,13352.0,6210.0,270.0,5.8,2014
Delta County,Texas,75.103888365594,48,119,85.2,450.0,20.3,395.0,15.6,1340.0,16.0,43.7,0.4197,61.0,40988.0,119.0,4455.0,85.0,5239.0,345.0,1926.0,46.0,14.8,2014
Denton County,Texas,80.9401942888997,48,121,91.8,60946.0,8.9,88486.0,7.8,178346.0,41.7,33.8,0.4264,1779.0,74662.0,17786.0,551219.0,19000.0,708627.0,132267.0,250472.0,5712.0,6.2,2014
DeWitt County,Texas,76.9826647369633,48,123,73.7,1992.0,13.7,1512.0,16.6,4706.0,12.7,41.9,0.5061,135.0,48082.0,589.0,14286.0,269.0,20397.0,6788.0,6921.0,342.0,6.3,2014
Dickens County,Texas,76.8043829838604,48,125,73.0,125.0,15.8,225.0,20.5,605.0,12.9,43.6,0.4314,22.0,38397.0,56.0,2072.0,8.0,2339.0,588.0,928.0,13.0,11.8,2014
Dimmit County,Texas,77.6091575091949,48,127,63.2,66.0,20.9,1041.0,18.8,2481.0,7.7,35.6,0.5074,186.0,38140.0,336.0,9898.0,64.0,10537.0,9052.0,3635.0,90.0,10.9,2014
Donley County,Texas,75.6590311483862,48,129,87.2,205.0,14.9,295.0,17.6,878.0,14.0,43.8,0.4103,20.0,40719.0,89.0,3369.0,18.0,3636.0,356.0,1277.0,8.0,4.5,2014
Duval County,Texas,75.4095593707864,48,131,63.0,105.0,23.7,1134.0,26.3,2705.0,6.2,37.6,0.5413,187.0,32479.0,288.0,10018.0,143.0,11644.0,10301.0,3920.0,326.0,10.9,2014
Eastland County,Texas,75.2878312317659,48,133,81.2,514.0,20.7,1871.0,21.6,4308.0,12.9,42.4,0.5534,165.0,35221.0,250.0,17130.0,126.0,18403.0,2793.0,6970.0,244.0,4.1,2014
Ector County,Texas,75.096932371997,48,135,72.4,6227.0,14.6,17320.0,13.7,35680.0,13.9,30.9,0.4522,834.0,54903.0,4702.0,122535.0,3031.0,144932.0,80169.0,50214.0,1823.0,5.3,2014
Edwards County,Texas,79.2338958921471,48,137,72.6,15.0,15.9,88.0,20.1,522.0,29.2,52.1,0.4376,52.0,41726.0,31.0,1994.0,4.0,2037.0,997.0,799.0,4.0,10.3,2014
Ellis County,Texas,77.962100914757,48,139,83.5,13717.0,12.0,14162.0,12.5,40605.0,21.2,35.5,0.4071,666.0,61898.0,3981.0,126853.0,3018.0,154447.0,37587.0,51814.0,1057.0,7.6,2014
El Paso County,Texas,79.7602093524114,48,141,77.6,27991.0,23.4,98498.0,12.8,194230.0,21.1,31.4,0.4676,5628.0,40783.0,28696.0,672899.0,19804.0,823862.0,670946.0,257600.0,14511.0,9.0,2014
Erath County,Texas,78.4069319714115,48,143,81.9,548.0,23.9,5947.0,11.2,9004.0,25.5,30.5,0.4956,124.0,40711.0,887.0,35752.0,1906.0,39291.0,7724.0,14696.0,494.0,5.0,2014
Falls County,Texas,76.531833764217,48,145,73.4,4394.0,21.9,1484.0,19.0,3528.0,9.8,39.5,0.447,206.0,33587.0,286.0,12217.0,206.0,17524.0,3811.0,5496.0,250.0,8.2,2014
Fannin County,Texas,75.29816729,48,147,79.5,2366.0,17.7,3030.0,17.3,8293.0,13.9,41.1,0.4335,137.0,44432.0,793.0,29626.0,685.0,33775.0,3400.0,11795.0,370.0,8.3,2014
