County,State,mean_life_expectancy,State_FIPS,County_FIPS,Black Population,High School Degree or Higher (%),Poverty Rate,Disability Rate,Rent Denominator,Gini Index,Median Age,Bachelor's Degree or Higher (%),Total Families,Total Families (Single Mother),Median Household Income,No Vehicle (Owner),Hispanic Population,Rent Burden Count (+50%),Total Population,White Population,No Vehicle (Renter),Unemployment Rate,Total Occupied Households,Year
Nueces County,Texas,77.7401375933212,48,355,13902.0,81.3,17.0,13.9,54598.0,0.4611,34.9,20.5,87518.0,11177.0,51882.0,2223.0,222473.0,11277.0,355667.0,310741.0,8333.0,6.1,128133.0,2016
Ochiltree County,Texas,76.0061129937915,48,357,23.0,75.9,12.6,10.7,1038.0,0.4642,31.2,16.4,2631.0,248.0,50011.0,40.0,5517.0,56.0,10577.0,9182.0,64.0,4.8,3587.0,2016
Oldham County,Texas,77.9506250120696,48,359,120.0,84.8,13.2,15.3,150.0,0.4815,33.2,25.9,463.0,32.0,52292.0,0.0,335.0,21.0,2069.0,1834.0,4.0,5.5,616.0,2016
Orange County,Texas,73.8514573495733,48,361,6814.0,89.2,15.2,16.6,8020.0,0.4512,37.9,15.2,22819.0,2430.0,51443.0,701.0,5709.0,1588.0,83751.0,73658.0,1062.0,7.5,32269.0,2016
Palo Pinto County,Texas,75.3168150461128,48,363,638.0,82.7,17.9,18.3,3308.0,0.4879,41.5,15.8,7049.0,756.0,42824.0,190.0,5470.0,983.0,27922.0,25558.0,568.0,6.7,10416.0,2016
Panola County,Texas,74.9350067556366,48,365,3996.0,84.3,14.6,17.2,1997.0,0.4441,38.3,14.2,6208.0,455.0,50712.0,98.0,2025.0,229.0,23771.0,19162.0,194.0,4.7,8905.0,2016
Parker County,Texas,77.6446539517384,48,367,1823.0,89.3,9.4,12.6,9778.0,0.4437,39.7,27.0,32856.0,2046.0,67979.0,432.0,13788.0,1782.0,123601.0,115369.0,893.0,5.6,43270.0,2016
Parmer County,Texas,78.363066975154,48,369,146.0,68.6,16.8,13.8,987.0,0.4265,33.5,16.0,2483.0,279.0,48589.0,30.0,6127.0,103.0,9921.0,8417.0,96.0,3.0,3219.0,2016
Pecos County,Texas,77.5006255558964,48,371,694.0,68.8,9.7,12.2,1238.0,0.4099,35.4,9.6,2873.0,171.0,51735.0,115.0,10789.0,145.0,15826.0,12939.0,109.0,4.0,4334.0,2016
Polk County,Texas,72.4918712524599,48,373,4936.0,80.5,18.2,23.5,4195.0,0.4476,43.4,12.0,12518.0,1362.0,40864.0,452.0,6654.0,784.0,46583.0,39248.0,577.0,9.4,17790.0,2016
Potter County,Texas,73.7644559232261,48,375,11585.0,76.4,21.9,11.9,18472.0,0.4819,33.3,14.6,27834.0,4304.0,40340.0,771.0,45287.0,4297.0,121883.0,95425.0,2431.0,4.6,43154.0,2016
Presidio County,Texas,85.0105668839091,48,377,0.0,56.8,24.5,21.7,898.0,0.4491,40.8,25.0,1720.0,178.0,33453.0,99.0,5843.0,44.0,7144.0,6628.0,120.0,9.2,2565.0,2016
Rains County,Texas,76.131640218427,48,379,264.0,81.9,10.7,20.1,924.0,0.4021,47.8,9.5,3012.0,158.0,50405.0,74.0,932.0,145.0,11087.0,9986.0,85.0,6.6,4252.0,2016
Randall County,Texas,78.5868370445539,48,381,3580.0,91.1,10.5,11.4,15275.0,0.4263,35.5,30.4,33372.0,3116.0,62635.0,327.0,24941.0,2917.0,128603.0,116396.0,1043.0,3.5,48893.0,2016
Reagan County,Texas,76.8111799932477,48,383,67.0,71.5,17.5,9.6,357.0,0.4045,34.9,11.5,869.0,78.0,59257.0,9.0,2392.0,30.0,3625.0,1809.0,48.0,4.3,1190.0,2016
Real County,Texas,75.9916830824159,48,385,5.0,80.3,18.4,25.4,280.0,0.4231,55.5,23.2,769.0,77.0,37059.0,22.0,658.0,56.0,3348.0,3308.0,18.0,6.7,1192.0,2016
Red River County,Texas,74.1275276628298,48,387,2168.0,80.4,16.5,21.1,1338.0,0.4629,45.8,13.4,3301.0,244.0,35016.0,94.0,896.0,159.0,12455.0,9862.0,246.0,6.9,5163.0,2016
Reeves County,Texas,77.1100631794222,48,389,663.0,61.0,14.7,12.6,1102.0,0.4644,35.2,11.2,2509.0,175.0,46464.0,131.0,10801.0,156.0,14438.0,11301.0,105.0,7.7,3764.0,2016
Refugio County,Texas,76.067318713085,48,391,366.0,79.8,15.8,22.1,748.0,0.4484,42.8,10.8,1922.0,194.0,50145.0,64.0,3608.0,133.0,7315.0,5940.0,142.0,7.5,2761.0,2016
Robertson County,Texas,76.0761704144137,48,395,3311.0,82.6,15.1,14.9,1746.0,0.4246,41.2,17.4,4465.0,432.0,49142.0,181.0,3273.0,342.0,16537.0,12515.0,368.0,7.9,6366.0,2016
Rockwall County,Texas,80.0265703107485,48,397,4850.0,91.9,6.2,8.5,5829.0,0.4101,37.2,38.0,23790.0,1658.0,89161.0,402.0,14720.0,1313.0,88010.0,76141.0,389.0,5.4,29392.0,2016
Runnels County,Texas,75.9576579428348,48,399,141.0,78.8,17.8,13.9,973.0,0.4686,41.8,18.1,2740.0,232.0,41339.0,22.0,3485.0,153.0,10411.0,9479.0,101.0,4.6,3792.0,2016
Rusk County,Texas,76.0548045315464,48,401,9203.0,79.3,16.5,15.9,4621.0,0.4518,38.4,14.7,12935.0,1324.0,47424.0,393.0,8439.0,795.0,53197.0,42064.0,509.0,5.9,17795.0,2016
Sabine County,Texas,74.9735803070845,48,403,736.0,85.4,23.2,23.0,473.0,0.4826,50.6,12.9,2358.0,217.0,32500.0,103.0,398.0,156.0,10367.0,9328.0,128.0,8.3,3682.0,2016
San Augustine County,Texas,74.302661120971,48,405,1855.0,80.5,26.6,26.3,579.0,0.5334,47.9,11.5,1951.0,146.0,29426.0,58.0,576.0,109.0,8556.0,6338.0,170.0,14.1,2972.0,2016
San Jacinto County,Texas,76.1309893484355,48,407,2847.0,82.8,17.2,19.8,1378.0,0.447,43.4,10.0,7021.0,413.0,44878.0,280.0,3341.0,201.0,27172.0,23449.0,215.0,7.4,9631.0,2016
San Patricio County,Texas,75.7300262545864,48,409,1259.0,78.1,14.3,14.7,7362.0,0.4246,35.3,14.5,17384.0,2190.0,52659.0,525.0,37428.0,1079.0,66706.0,61431.0,945.0,5.3,23237.0,2016
San Saba County,Texas,77.4449776605095,48,411,199.0,74.5,18.0,16.5,688.0,0.4482,41.0,14.5,1317.0,62.0,40718.0,16.0,1717.0,107.0,5881.0,5272.0,111.0,3.9,2110.0,2016
Schleicher County,Texas,77.0257085259565,48,413,8.0,76.3,13.2,10.2,245.0,0.4495,35.9,19.1,846.0,64.0,59766.0,29.0,1616.0,29.0,3171.0,2169.0,46.0,4.6,1091.0,2016
Scurry County,Texas,76.2800297357375,48,415,820.0,80.7,8.1,13.9,1597.0,0.4023,35.4,15.4,3951.0,322.0,55661.0,101.0,6783.0,153.0,17314.0,15172.0,165.0,4.3,5908.0,2016
Shackelford County,Texas,77.8232293329705,48,417,5.0,84.5,18.5,18.3,273.0,0.4338,41.8,25.2,900.0,71.0,50285.0,51.0,382.0,58.0,3323.0,3125.0,25.0,4.9,1317.0,2016
Shelby County,Texas,74.084590652535,48,419,4590.0,75.4,22.8,18.0,2623.0,0.4846,37.1,15.3,6156.0,863.0,36312.0,172.0,4523.0,452.0,25705.0,20426.0,448.0,9.6,9120.0,2016
Sherman County,Texas,77.3887725174812,48,421,16.0,74.3,13.6,16.8,230.0,0.4063,37.9,21.6,773.0,50.0,52969.0,9.0,1290.0,32.0,3069.0,2826.0,0.0,1.0,1017.0,2016
Smith County,Texas,77.6029172372455,48,423,39042.0,84.7,17.0,13.3,27151.0,0.4632,36.3,24.7,53429.0,5393.0,48683.0,1121.0,40831.0,5889.0,219745.0,168400.0,2538.0,6.6,78040.0,2016
Somervell County,Texas,77.541775973834,48,425,45.0,82.7,17.6,11.6,938.0,0.4431,40.7,19.2,2467.0,283.0,50562.0,35.0,1657.0,183.0,8673.0,8121.0,48.0,3.5,3241.0,2016
Starr County,Texas,77.9196028835058,48,427,39.0,48.5,37.6,18.0,4252.0,0.4997,28.7,9.3,13363.0,2343.0,26682.0,817.0,62352.0,845.0,63008.0,59500.0,712.0,14.2,16219.0,2016
Stephens County,Texas,75.9108720779953,48,429,246.0,77.1,22.0,16.6,748.0,0.4539,38.5,16.9,2275.0,188.0,45217.0,96.0,2284.0,116.0,9787.0,8766.0,112.0,6.0,3338.0,2016
Sterling County,Texas,76.8110757075339,48,431,3.0,85.8,15.5,10.8,95.0,0.4177,41.1,23.7,355.0,28.0,50156.0,0.0,465.0,0.0,1233.0,1142.0,4.0,1.3,453.0,2016
Stonewall County,Texas,76.6463847356364,48,433,60.0,79.5,18.9,23.0,120.0,0.4511,49.6,13.5,321.0,9.0,47969.0,0.0,284.0,14.0,1233.0,1087.0,36.0,6.9,501.0,2016
Sutton County,Texas,78.0922365677145,48,435,21.0,76.6,9.2,8.6,501.0,0.4358,36.4,16.8,1078.0,107.0,54567.0,38.0,2297.0,34.0,3936.0,2960.0,14.0,6.6,1481.0,2016
Swisher County,Texas,76.6084968716675,48,437,450.0,80.5,23.4,18.3,767.0,0.4615,35.4,14.8,1896.0,256.0,35167.0,40.0,3242.0,153.0,7639.0,6359.0,41.0,5.1,2630.0,2016
Tarrant County,Texas,78.6659172915562,48,439,304741.0,85.2,14.4,10.3,270540.0,0.4627,34.1,30.7,473777.0,59155.0,60373.0,6356.0,541947.0,58384.0,1947529.0,1360100.0,24525.0,6.0,682967.0,2016
Taylor County,Texas,75.591300485248,48,441,10374.0,86.8,17.5,16.3,20716.0,0.4612,32.1,24.1,32612.0,3848.0,47044.0,775.0,31634.0,4569.0,135234.0,108142.0,1887.0,5.5,49489.0,2016
Terry County,Texas,75.5011460853628,48,445,654.0,69.2,13.7,15.7,1187.0,0.4857,34.3,12.1,3016.0,327.0,40407.0,61.0,6761.0,139.0,12724.0,11083.0,132.0,7.0,4214.0,2016
Throckmorton County,Texas,77.0297981297638,48,447,5.0,80.6,13.3,21.3,198.0,0.4901,51.3,19.9,460.0,27.0,39438.0,14.0,230.0,30.0,1520.0,1462.0,6.0,3.1,725.0,2016
Titus County,Texas,76.4429411841896,48,449,3037.0,72.1,20.8,14.8,3457.0,0.4453,33.8,15.2,8314.0,719.0,45026.0,80.0,13518.0,418.0,32592.0,24033.0,393.0,6.6,10573.0,2016
Tom Green County,Texas,77.4351792608132,48,451,5038.0,83.3,13.8,14.1,16930.0,0.4635,34.0,22.4,27310.0,2523.0,47637.0,591.0,44253.0,3239.0,116264.0,100440.0,2063.0,3.9,43311.0,2016
Travis County,Texas,81.2131166607299,48,453,95335.0,88.2,15.2,8.7,210241.0,0.4883,33.3,46.4,248106.0,27808.0,64422.0,4091.0,387357.0,48692.0,1148176.0,874352.0,20452.0,5.2,437831.0,2016
Trinity County,Texas,74.1046147098199,48,455,1426.0,83.7,15.5,28.1,1075.0,0.4438,48.1,12.2,3523.0,273.0,35865.0,186.0,1302.0,199.0,14360.0,12432.0,109.0,10.2,5459.0,2016
Tyler County,Texas,75.2565577780205,48,457,2333.0,84.4,15.7,23.6,1080.0,0.4192,43.0,11.3,5375.0,334.0,45427.0,322.0,1549.0,281.0,21371.0,17953.0,177.0,10.3,7608.0,2016
Upshur County,Texas,75.0402961933937,48,459,3498.0,83.4,13.5,18.3,3012.0,0.4383,40.6,15.8,9940.0,621.0,47724.0,257.0,3091.0,484.0,40295.0,34122.0,275.0,7.7,13941.0,2016
Upton County,Texas,76.6293697453689,48,461,167.0,75.4,20.4,12.6,329.0,0.4761,32.9,9.9,856.0,63.0,48220.0,31.0,1823.0,38.0,3475.0,1733.0,63.0,4.5,1263.0,2016
Uvalde County,Texas,77.4334253520316,48,463,40.0,69.3,20.7,13.4,2443.0,0.4432,33.8,14.9,5914.0,617.0,39011.0,228.0,19059.0,467.0,27055.0,24350.0,374.0,6.4,8512.0,2016
Val Verde County,Texas,78.5005326110438,48,465,689.0,66.9,20.9,13.3,5442.0,0.4593,31.6,17.5,11290.0,965.0,44170.0,366.0,39538.0,779.0,48862.0,45209.0,962.0,8.4,14977.0,2016
Van Zandt County,Texas,75.8664322097625,48,467,1379.0,82.3,15.8,17.8,4213.0,0.4596,43.5,16.3,13214.0,951.0,46555.0,347.0,5316.0,867.0,53070.0,49480.0,383.0,5.9,19059.0,2016
Victoria County,Texas,77.5368431215519,48,469,6034.0,83.6,14.7,15.0,11295.0,0.4566,35.5,18.8,22964.0,2763.0,54697.0,516.0,41372.0,2008.0,90989.0,78863.0,1401.0,5.5,32513.0,2016
Walker County,Texas,77.9348381214416,48,471,16100.0,82.6,24.0,9.4,9561.0,0.4796,35.1,19.5,12278.0,1211.0,40090.0,205.0,12313.0,2705.0,69926.0,51148.0,708.0,4.2,20695.0,2016
Waller County,Texas,78.5180159465555,48,473,11946.0,78.4,19.0,14.2,4450.0,0.4591,28.8,18.7,10189.0,1095.0,53508.0,218.0,13657.0,1154.0,47049.0,31581.0,444.0,9.0,14082.0,2016
Ward County,Texas,75.5938685605365,48,475,608.0,77.0,16.6,13.6,1125.0,0.4627,34.3,14.1,2614.0,256.0,56796.0,112.0,5856.0,161.0,11396.0,9499.0,159.0,5.2,3926.0,2016
Washington County,Texas,79.2152191454332,48,477,5851.0,82.6,14.4,14.8,2828.0,0.4509,42.0,22.0,8496.0,787.0,52718.0,169.0,5208.0,566.0,34544.0,26919.0,336.0,4.9,11984.0,2016
Webb County,Texas,79.1615099315018,48,479,1045.0,65.7,32.1,11.9,26047.0,0.4912,28.3,17.5,57240.0,9222.0,38711.0,1862.0,253982.0,6792.0,266006.0,252215.0,3298.0,5.9,71092.0,2016
Wharton County,Texas,77.0412559438845,48,481,5834.0,78.0,17.7,14.9,4841.0,0.4647,37.5,14.5,10188.0,1096.0,46445.0,285.0,16401.0,803.0,41377.0,33682.0,606.0,5.7,14979.0,2016
Wheeler County,Texas,74.9088031488341,48,483,159.0,80.3,17.2,15.3,778.0,0.4182,39.3,14.1,1649.0,137.0,51082.0,19.0,1493.0,74.0,5642.0,5004.0,82.0,5.4,2330.0,2016
Wichita County,Texas,75.2211383187076,48,485,13471.0,86.0,18.5,15.4,19283.0,0.4602,34.1,22.2,31131.0,4227.0,45371.0,592.0,24012.0,4122.0,132148.0,105403.0,2619.0,5.2,48615.0,2016
Wilbarger County,Texas,74.846177936058,48,487,1215.0,78.0,16.4,19.8,1907.0,0.4213,37.5,15.5,3292.0,498.0,43635.0,45.0,3664.0,240.0,13061.0,10961.0,381.0,6.1,5219.0,2016
Willacy County,Texas,77.9364441544552,48,489,151.0,63.1,37.2,18.2,1263.0,0.4931,33.6,8.6,4692.0,803.0,28817.0,240.0,19270.0,199.0,21944.0,21113.0,174.0,13.4,5798.0,2016
Williamson County,Texas,81.5562831402586,48,491,30836.0,92.9,7.2,9.3,51965.0,0.3949,35.6,39.4,119467.0,10436.0,75935.0,1118.0,116943.0,8711.0,490619.0,400363.0,3086.0,5.3,165425.0,2016
Wilson County,Texas,78.6529745267365,48,493,647.0,84.9,10.5,12.1,2558.0,0.409,40.4,19.3,12044.0,842.0,68737.0,289.0,17999.0,248.0,46444.0,43615.0,288.0,6.2,15474.0,2016
Winkler County,Texas,73.8035674611933,48,495,300.0,68.1,17.3,13.0,575.0,0.4243,32.6,10.3,1860.0,259.0,54261.0,100.0,4516.0,84.0,7723.0,6864.0,83.0,4.1,2623.0,2016
Wise County,Texas,76.3858090438437,48,497,729.0,84.6,12.5,16.8,5015.0,0.4403,38.8,16.9,16269.0,1305.0,56396.0,252.0,11425.0,780.0,62089.0,58788.0,443.0,6.6,21427.0,2016
Wood County,Texas,75.8835467003952,48,499,2259.0,85.1,13.3,22.0,3184.0,0.4524,47.8,17.1,11561.0,759.0,47814.0,131.0,4061.0,690.0,43198.0,38697.0,290.0,9.3,16097.0,2016
Yoakum County,Texas,77.1469415703016,48,501,53.0,71.4,12.0,10.9,617.0,0.4129,33.6,17.8,2060.0,232.0,56655.0,55.0,5285.0,19.0,8316.0,7829.0,88.0,9.1,2674.0,2016
Young County,Texas,74.7512311181104,48,503,230.0,81.6,15.3,15.5,1495.0,0.4494,41.8,18.6,5421.0,526.0,46978.0,185.0,3229.0,207.0,18275.0,17267.0,187.0,4.0,7146.0,2016
Zapata County,Texas,78.2704031457374,48,505,140.0,50.3,34.1,16.2,1039.0,0.4709,29.3,8.3,3566.0,604.0,36976.0,167.0,13492.0,207.0,14335.0,13708.0,166.0,12.6,4501.0,2016
Zavala County,Texas,76.3404970751218,48,507,76.0,59.2,35.8,24.4,1150.0,0.4944,30.4,9.1,2645.0,480.0,26639.0,277.0,11299.0,366.0,12107.0,10878.0,463.0,12.0,3638.0,2016
Beaver County,Utah,76.6239279278931,49,1,9.0,91.3,11.7,11.0,633.0,0.3999,33.1,21.4,1666.0,141.0,48083.0,8.0,696.0,36.0,6437.0,6218.0,50.0,3.7,2261.0,2016
Box Elder County,Utah,78.7800027770458,49,3,185.0,93.0,10.3,13.0,3957.0,0.3815,32.1,21.4,13317.0,635.0,55514.0,230.0,4622.0,428.0,51528.0,48153.0,434.0,6.0,16655.0,2016
Cache County,Utah,81.5241737805183,49,5,954.0,93.0,15.0,9.0,12899.0,0.4357,25.0,36.3,26845.0,1455.0,51935.0,389.0,12276.0,2705.0,118824.0,107139.0,1044.0,4.5,36093.0,2016
Carbon County,Utah,75.5262125099169,49,7,183.0,87.9,15.5,15.2,2146.0,0.4124,35.6,15.5,5129.0,432.0,47793.0,223.0,2724.0,333.0,20733.0,19159.0,214.0,7.6,7744.0,2016
Daggett County,Utah,79.4056943864262,49,9,0.0,95.1,4.8,12.4,15.0,0.3617,48.7,14.5,172.0,1.0,75938.0,2.0,18.0,0.0,751.0,732.0,0.0,4.9,217.0,2016
Davis County,Utah,80.3840776396984,49,11,4264.0,95.5,7.2,9.5,23061.0,0.3869,30.4,35.4,81152.0,5450.0,72661.0,1128.0,29852.0,4264.0,329292.0,294509.0,2101.0,3.7,99495.0,2016
Duchesne County,Utah,76.5064517202396,49,13,33.0,87.3,12.1,11.1,1641.0,0.3923,30.2,14.1,5160.0,318.0,61244.0,100.0,1579.0,327.0,20078.0,18165.0,109.0,5.9,6573.0,2016
Emery County,Utah,76.7928777423528,49,15,17.0,92.0,12.0,15.7,623.0,0.3664,34.3,13.5,2761.0,113.0,51276.0,69.0,656.0,105.0,10570.0,10303.0,33.0,4.4,3514.0,2016
Garfield County,Utah,79.141668423611,49,17,32.0,90.7,13.5,15.1,331.0,0.414,39.6,20.1,1205.0,61.0,45221.0,24.0,280.0,54.0,5020.0,4764.0,36.0,6.1,1654.0,2016
Grand County,Utah,78.4420339996832,49,19,24.0,91.5,17.0,11.9,1162.0,0.4231,39.7,27.1,2394.0,147.0,43529.0,50.0,930.0,320.0,9428.0,9159.0,30.0,7.3,3820.0,2016
Iron County,Utah,78.5646716776781,49,21,342.0,92.1,21.5,10.9,5395.0,0.439,28.5,28.3,10962.0,869.0,43799.0,260.0,3941.0,1014.0,47751.0,43623.0,358.0,8.1,15210.0,2016
Juab County,Utah,77.7010365960342,49,23,26.0,92.1,14.2,10.6,634.0,0.3672,30.3,16.9,2567.0,238.0,54861.0,57.0,472.0,72.0,10507.0,9928.0,55.0,4.2,3155.0,2016
Kane County,Utah,78.4399265832955,49,25,16.0,95.0,9.0,16.2,584.0,0.4123,43.4,25.3,1574.0,35.0,50517.0,78.0,323.0,87.0,7216.0,6731.0,12.0,6.5,2592.0,2016
Millard County,Utah,79.5607367996875,49,27,46.0,89.7,10.3,12.0,912.0,0.3807,34.9,19.8,3199.0,209.0,53902.0,76.0,1609.0,135.0,12604.0,11250.0,92.0,4.0,4163.0,2016
Morgan County,Utah,81.1055974512066,49,29,50.0,97.9,4.1,7.1,469.0,0.378,32.3,38.0,2742.0,38.0,80865.0,9.0,283.0,55.0,10645.0,10365.0,7.0,3.7,3079.0,2016
Piute County,Utah,78.0101330485998,49,31,1.0,83.0,16.7,21.1,66.0,0.4002,42.5,20.7,401.0,13.0,37112.0,11.0,81.0,10.0,1859.0,1848.0,2.0,3.8,545.0,2016
Rich County,Utah,81.2113182015722,49,33,2.0,96.1,15.8,13.6,156.0,0.4055,34.3,20.4,495.0,34.0,52569.0,6.0,187.0,24.0,2284.0,2214.0,0.0,5.6,625.0,2016
Salt Lake County,Utah,79.3408740406773,49,35,18297.0,89.8,11.4,9.2,119914.0,0.437,32.1,32.8,251421.0,20950.0,64601.0,5045.0,193768.0,25133.0,1092518.0,886578.0,14752.0,5.1,356061.0,2016
San Juan County,Utah,78.0583431523162,49,37,16.0,84.2,27.6,15.7,782.0,0.4697,30.6,17.5,2950.0,302.0,41108.0,148.0,805.0,51.0,15540.0,7669.0,78.0,8.2,3950.0,2016
Sanpete County,Utah,78.8937677972938,49,39,194.0,89.2,16.7,11.7,2142.0,0.3925,31.2,19.5,6299.0,361.0,48866.0,91.0,2719.0,290.0,28551.0,25508.0,94.0,8.1,8082.0,2016
Sevier County,Utah,77.0592567117179,49,41,72.0,89.4,14.5,12.5,1648.0,0.41,34.9,16.5,5408.0,290.0,48872.0,156.0,1021.0,258.0,20913.0,19894.0,106.0,5.3,7121.0,2016
Summit County,Utah,82.921737109531,49,43,237.0,94.2,7.9,5.2,3910.0,0.481,38.2,52.1,10695.0,615.0,91470.0,104.0,4488.0,689.0,39009.0,37016.0,157.0,3.2,14542.0,2016
Tooele County,Utah,77.8827566828091,49,45,402.0,91.6,7.2,10.6,4302.0,0.3569,30.9,20.8,15260.0,1036.0,64149.0,229.0,7363.0,632.0,61986.0,56164.0,518.0,7.0,19066.0,2016
Uintah County,Utah,76.8256898764768,49,47,175.0,86.8,9.5,10.7,2701.0,0.4257,29.8,14.9,7954.0,545.0,67943.0,147.0,2949.0,414.0,36308.0,31973.0,217.0,5.5,10722.0,2016
Utah County,Utah,80.4131301018374,49,49,3328.0,93.6,12.5,7.5,49602.0,0.4165,24.4,38.1,124185.0,6673.0,64321.0,1314.0,62919.0,10463.0,564177.0,520064.0,3082.0,4.9,151342.0,2016
Wasatch County,Utah,81.0271291951163,49,51,18.0,92.3,8.8,7.5,2559.0,0.4119,33.2,36.9,6772.0,415.0,71337.0,61.0,3710.0,595.0,27895.0,26750.0,95.0,3.7,8693.0,2016
Washington County,Utah,81.410098929861,49,53,968.0,92.8,14.8,13.0,14741.0,0.4289,35.4,27.6,38182.0,2865.0,52865.0,712.0,15075.0,3284.0,151959.0,138580.0,831.0,6.3,50256.0,2016
Wayne County,Utah,78.5608864914318,49,55,11.0,92.1,13.7,10.6,166.0,0.4172,40.1,29.1,709.0,12.0,41684.0,11.0,137.0,28.0,2716.0,2637.0,12.0,1.9,978.0,2016
Weber County,Utah,78.0987586725419,49,57,2610.0,90.1,12.4,11.1,22449.0,0.3986,32.1,23.3,58632.0,5166.0,59660.0,1373.0,42432.0,4034.0,241328.0,215502.0,3158.0,5.3,80159.0,2016
Addison County,Vermont,80.6045965096076,50,1,411.0,92.5,8.7,14.2,3858.0,0.419,43.0,35.8,9480.0,908.0,61020.0,250.0,765.0,690.0,36926.0,34962.0,540.0,5.0,14429.0,2016
Bennington County,Vermont,78.6596454148964,50,3,236.0,90.6,13.4,17.0,4167.0,0.4557,46.3,33.6,9832.0,1041.0,51489.0,285.0,634.0,893.0,36503.0,35076.0,803.0,5.4,15399.0,2016
Caledonia County,Vermont,78.930433634685,50,5,259.0,90.6,12.4,19.7,3082.0,0.4207,43.6,27.7,7489.0,666.0,46931.0,170.0,423.0,681.0,30859.0,29773.0,553.0,6.3,12098.0,2016
Chittenden County,Vermont,81.6070321791103,50,7,4088.0,93.9,11.5,11.1,23166.0,0.442,36.4,49.4,36783.0,3367.0,66414.0,804.0,3499.0,6073.0,160510.0,146371.0,3846.0,4.5,64012.0,2016
Essex County,Vermont,78.7170460033211,50,9,43.0,84.3,14.8,19.4,545.0,0.4056,49.2,15.9,1760.0,158.0,39467.0,86.0,78.0,87.0,6173.0,5974.0,57.0,7.1,2691.0,2016
Franklin County,Vermont,78.6351224994759,50,11,207.0,89.7,8.6,12.3,5000.0,0.424,39.7,23.5,12688.0,1025.0,58884.0,275.0,671.0,1041.0,48625.0,46321.0,875.0,5.0,18472.0,2016
Grand Isle County,Vermont,79.8483503416845,50,13,0.0,93.7,7.5,12.0,566.0,0.4439,47.4,34.9,2051.0,164.0,64295.0,47.0,113.0,137.0,6945.0,6569.0,52.0,6.1,2905.0,2016
Lamoille County,Vermont,80.0274360064274,50,15,204.0,91.8,12.8,11.7,2910.0,0.4433,40.8,36.4,6296.0,579.0,53316.0,112.0,395.0,665.0,25136.0,24015.0,363.0,3.9,10342.0,2016
Orange County,Vermont,79.5653782757421,50,17,154.0,91.7,12.3,17.1,2497.0,0.4081,45.4,30.2,7976.0,682.0,54263.0,217.0,360.0,557.0,28897.0,27912.0,487.0,4.3,12306.0,2016
Orleans County,Vermont,78.1289332837064,50,19,124.0,87.1,14.6,16.2,2460.0,0.4355,45.1,22.1,7288.0,701.0,43959.0,243.0,355.0,635.0,27076.0,26137.0,538.0,5.2,11360.0,2016
Rutland County,Vermont,78.120165455005,50,21,408.0,90.9,12.3,15.7,7551.0,0.4389,45.9,29.2,15311.0,1166.0,50029.0,553.0,805.0,1885.0,60133.0,58201.0,1567.0,5.5,25317.0,2016
Washington County,Vermont,80.0506526129881,50,23,482.0,93.6,11.4,11.5,6651.0,0.4346,43.3,40.5,15210.0,1680.0,58171.0,403.0,1080.0,1501.0,58963.0,56607.0,1357.0,4.6,24581.0,2016
Windham County,Vermont,78.9895833051325,50,25,387.0,91.5,14.0,15.9,6135.0,0.4397,46.2,35.3,11230.0,962.0,50917.0,277.0,910.0,1457.0,43609.0,41368.0,1079.0,6.0,19011.0,2016
Windsor County,Vermont,79.8565688207412,50,27,401.0,92.4,10.0,16.1,7058.0,0.4688,47.1,35.2,14858.0,1231.0,54763.0,446.0,812.0,1514.0,55894.0,53679.0,967.0,4.5,24184.0,2016
Accomack County,Virginia,75.3764671515865,51,1,9573.0,80.5,19.5,12.4,4214.0,0.4662,45.4,18.3,8935.0,1049.0,38503.0,576.0,2910.0,849.0,33060.0,22369.0,682.0,7.0,13819.0,2016
Amelia County,Virginia,76.2933185045779,51,7,3010.0,81.3,11.6,13.4,695.0,0.3772,44.3,14.1,3457.0,325.0,58269.0,120.0,152.0,209.0,12793.0,9389.0,12.0,4.0,4540.0,2016
Amherst County,Virginia,77.377695729222,51,9,5717.0,82.7,14.1,14.5,2872.0,0.4179,43.9,18.9,8559.0,701.0,47002.0,334.0,699.0,598.0,31999.0,24609.0,370.0,5.5,12306.0,2016
Appomattox County,Virginia,77.1484572596696,51,11,3149.0,83.6,17.3,16.4,1215.0,0.4293,42.8,19.6,4588.0,398.0,52134.0,173.0,186.0,310.0,15314.0,11869.0,152.0,4.5,5972.0,2016
Arlington County,Virginia,84.2271431045784,51,13,19477.0,93.8,8.7,5.4,56176.0,0.4377,34.1,73.7,46952.0,3209.0,108706.0,1929.0,34776.0,10279.0,226092.0,163181.0,10336.0,3.4,100707.0,2016
Bath County,Virginia,76.129329359877,51,17,96.0,87.3,8.4,17.5,674.0,0.4293,47.2,15.4,1151.0,52.0,44985.0,35.0,137.0,14.0,4558.0,4269.0,108.0,8.7,2104.0,2016
Bland County,Virginia,75.3142145732748,51,21,286.0,89.2,9.7,17.1,454.0,0.3953,44.9,16.2,1811.0,124.0,47800.0,87.0,39.0,69.0,6612.0,6283.0,42.0,6.5,2561.0,2016
Botetourt County,Virginia,79.0964757819333,51,23,1007.0,91.6,8.3,14.1,1863.0,0.4382,46.9,27.3,9712.0,534.0,61470.0,369.0,482.0,288.0,33192.0,31160.0,127.0,4.1,13305.0,2016
