County,State,mean_life_expectancy,State_FIPS,County_FIPS,total_population
Whitman County,Washington,81.0304404939214,53,075,46003.0
Yakima County,Washington,78.2514235811453,53,077,246402.0
Barbour County,West Virginia,75.9155360215567,54,001,16723.0
Berkeley County,West Virginia,76.1533857372582,54,003,107324.0
Boone County,West Virginia,72.0065996493198,54,005,24257.0
Braxton County,West Virginia,75.753213980387,54,007,14492.0
Brooke County,West Virginia,76.1659848723649,54,009,23787.0
Cabell County,West Virginia,73.8172086376181,54,011,96826.0
Calhoun County,West Virginia,76.7047746124703,54,013,7583.0
Clay County,West Virginia,74.1834828861336,54,015,9226.0
Doddridge County,West Virginia,77.9193514897905,54,017,8282.0
Fayette County,West Virginia,73.2461557485397,54,019,45709.0
Gilmer County,West Virginia,77.2196113123347,54,021,8706.0
Grant County,West Virginia,78.1609079414592,54,023,11829.0
Greenbrier County,West Virginia,75.7187976501838,54,025,35639.0
Hampshire County,West Virginia,76.6276640717145,54,027,23674.0
Hancock County,West Virginia,76.0605097020272,54,029,30369.0
Hardy County,West Virginia,77.5952911575837,54,031,13955.0
Harrison County,West Virginia,75.5996029933031,54,033,69069.0
Jackson County,West Virginia,76.463321302761,54,035,29229.0
Jefferson County,West Virginia,77.9617608382475,54,037,54650.0
Kanawha County,West Virginia,74.5904863609199,54,039,191765.0
Lewis County,West Virginia,74.5244947305778,54,041,16412.0
Lincoln County,West Virginia,72.69260616909,54,043,21599.0
Logan County,West Virginia,70.8261176055479,54,045,36169.0
McDowell County,West Virginia,68.6314767005646,54,047,21281.0
Marion County,West Virginia,76.8112686089627,54,049,56698.0
Marshall County,West Virginia,76.7723516836066,54,051,32716.0
Mason County,West Virginia,74.5239563950687,54,053,27207.0
Mercer County,West Virginia,73.1126683922174,54,055,62161.0
Mineral County,West Virginia,76.367537910948,54,057,27912.0
Mingo County,West Virginia,70.7239871312033,54,059,26229.0
Monongalia County,West Virginia,79.1893663286645,54,061,100332.0
Monroe County,West Virginia,76.4058773612003,54,063,13524.0
Morgan County,West Virginia,76.5859216123133,54,065,17450.0
Nicholas County,West Virginia,74.5695525785375,54,067,26090.0
Ohio County,West Virginia,76.6973447977473,54,069,43956.0
Pendleton County,West Virginia,78.942685384824,54,071,7525.0
Pleasants County,West Virginia,75.8531809663972,54,073,7600.0
Pocahontas County,West Virginia,76.8663452569423,54,075,8710.0
Preston County,West Virginia,77.1689120256745,54,077,33720.0
Putnam County,West Virginia,76.861728518428,54,079,56356.0
Raleigh County,West Virginia,73.6814533455292,54,081,78827.0
Randolph County,West Virginia,76.6878559199401,54,083,29446.0
Ritchie County,West Virginia,76.7173327595993,54,085,10221.0
Roane County,West Virginia,74.4365379769736,54,087,14749.0
Summers County,West Virginia,75.0844588405431,54,089,13699.0
Taylor County,West Virginia,77.1071435001674,54,091,16969.0
Tucker County,West Virginia,77.3462867582105,54,093,6996.0
Tyler County,West Virginia,76.4013892113924,54,095,9084.0
Upshur County,West Virginia,77.1634620731787,54,097,24487.0
Wayne County,West Virginia,75.2783485405211,54,099,41735.0
Webster County,West Virginia,74.6047862500529,54,101,9005.0
Wetzel County,West Virginia,75.7989613362251,54,103,16314.0
Wirt County,West Virginia,76.1967772030206,54,105,5810.0
Wood County,West Virginia,75.9698591438374,54,107,86595.0
Wyoming County,West Virginia,71.1292012582711,54,109,23203.0
Adams County,Wisconsin,78.0012324696746,55,001,20604.0
Ashland County,Wisconsin,77.2788125611385,55,003,16065.0
Barron County,Wisconsin,79.289656094568,55,005,45718.0
Bayfield County,Wisconsin,79.9191348184137,55,007,15064.0
Brown County,Wisconsin,80.0791611445637,55,009,252698.0
Buffalo County,Wisconsin,80.5803428992461,55,011,13374.0
Burnett County,Wisconsin,79.2363832600242,55,013,15387.0
Calumet County,Wisconsin,80.5714060295841,55,015,49502.0
Chippewa County,Wisconsin,79.8798627356848,55,017,63051.0
Clark County,Wisconsin,79.3183449106831,55,019,34575.0
Columbia County,Wisconsin,79.2334323213353,55,021,56659.0
Crawford County,Wisconsin,79.5430650749835,55,023,16525.0
Dane County,Wisconsin,81.4475079490959,55,025,502984.0
Dodge County,Wisconsin,79.1148111882012,55,027,88589.0
Door County,Wisconsin,80.710511184736,55,029,27789.0
Douglas County,Wisconsin,78.4447791194452,55,031,43901.0
Dunn County,Wisconsin,80.8652528841678,55,033,44045.0
Eau Claire County,Wisconsin,80.0650359248336,55,035,100607.0
Florence County,Wisconsin,77.9701494571999,55,037,4473.0
Fond du Lac County,Wisconsin,80.1432347936572,55,039,101709.0
Forest County,Wisconsin,77.3296791771447,55,041,9198.0
Grant County,Wisconsin,79.5762147706567,55,043,51272.0
Green County,Wisconsin,80.1479960404872,55,045,36971.0
Green Lake County,Wisconsin,78.7974300217537,55,047,19001.0
Iowa County,Wisconsin,79.9828087807004,55,049,23754.0
Iron County,Wisconsin,78.8717402676157,55,051,5927.0
Jackson County,Wisconsin,78.444417850001,55,053,20543.0
Jefferson County,Wisconsin,80.1662011388743,55,055,84201.0
Juneau County,Wisconsin,78.0073383662772,55,057,26607.0
Kenosha County,Wisconsin,78.0968061932068,55,059,167268.0
Kewaunee County,Wisconsin,81.3650052884951,55,061,20545.0
La Crosse County,Wisconsin,80.2373100251996,55,063,116470.0
Lafayette County,Wisconsin,80.8375018677282,55,065,16847.0
Langlade County,Wisconsin,78.9235009281056,55,067,19706.0
Lincoln County,Wisconsin,78.7161532042877,55,069,28566.0
Manitowoc County,Wisconsin,79.4522484489351,55,071,80805.0
Marathon County,Wisconsin,80.2890029724422,55,073,134886.0
Marinette County,Wisconsin,78.3148604981732,55,075,41488.0
Marquette County,Wisconsin,78.468185953863,55,077,15224.0
Menominee County,Wisconsin,73.4364248077089,55,078,4382.0
Milwaukee County,Wisconsin,77.3560853992002,55,079,953401.0
Monroe County,Wisconsin,78.5036427978617,55,081,45116.0
Oconto County,Wisconsin,79.2906947748074,55,083,37483.0
Oneida County,Wisconsin,79.0008941974228,55,085,35754.0
Outagamie County,Wisconsin,80.4734499440966,55,087,179139.0
Ozaukee County,Wisconsin,81.8298245467072,55,089,86930.0
Pepin County,Wisconsin,81.127991157182,55,091,7390.0
Pierce County,Wisconsin,81.2280874799864,55,093,40859.0
Polk County,Wisconsin,79.324602194915,55,095,43698.0
Portage County,Wisconsin,81.1417407451862,55,097,70337.0
Price County,Wisconsin,78.6369970849464,55,099,13888.0
Racine County,Wisconsin,78.7044561015064,55,101,195039.0
Richland County,Wisconsin,80.5066879310649,55,103,17842.0
Rock County,Wisconsin,78.438659236267,55,105,160465.0
Rusk County,Wisconsin,78.3157741598655,55,107,14468.0
Saint Croix County,Wisconsin,80.670017039423,55,109,85442.0
Sauk County,Wisconsin,79.158636701052,55,111,62681.0
Sawyer County,Wisconsin,77.4674952285571,55,113,16516.0
Shawano County,Wisconsin,79.0166258593057,55,115,41697.0
Sheboygan County,Wisconsin,79.6648898201125,55,117,115168.0
Taylor County,Wisconsin,81.1025714129977,55,119,20596.0
Trempealeau County,Wisconsin,79.699587701597,55,121,29274.0
Vernon County,Wisconsin,80.1481024264053,55,123,30124.0
Vilas County,Wisconsin,78.9842663907241,55,125,21368.0
Walworth County,Wisconsin,79.3933209701498,55,127,102920.0
Washburn County,Wisconsin,78.3620617816351,55,129,15785.0
Washington County,Wisconsin,81.0912744830789,55,131,132526.0
Waukesha County,Wisconsin,81.5897944985754,55,133,392511.0
Waupaca County,Wisconsin,77.768526001766,55,135,52212.0
Waushara County,Wisconsin,79.2135463119106,55,137,24409.0
Winnebago County,Wisconsin,79.9099988194873,55,139,168413.0
Wood County,Wisconsin,80.0431525375594,55,141,74261.0
Albany County,Wyoming,80.5302313826364,56,001,37220.0
Big Horn County,Wyoming,76.8200430382007,56,003,11827.0
Campbell County,Wyoming,77.8340634855215,56,005,47448.0
Carbon County,Wyoming,77.6498161374646,56,007,15795.0
Converse County,Wyoming,78.1722198721657,56,009,13991.0
Crook County,Wyoming,79.8086461714748,56,011,7155.0
Fremont County,Wyoming,75.1855336851861,56,013,40739.0
Goshen County,Wyoming,79.52541196744,56,015,13555.0
Hot Springs County,Wyoming,76.0911719093601,56,017,4826.0
Johnson County,Wyoming,79.0241261655236,56,019,8599.0
Laramie County,Wyoming,78.5946107678484,56,021,94412.0
Lincoln County,Wyoming,79.9515931881725,56,023,18180.0
Natrona County,Wyoming,77.463874091929,56,025,78667.0
Niobrara County,Wyoming,78.7178839559034,56,027,2492.0
Park County,Wyoming,80.3251696498745,56,029,28735.0
Platte County,Wyoming,78.6751717586722,56,031,8730.0
Sheridan County,Wyoming,78.2801219857011,56,033,29578.0
Sublette County,Wyoming,81.791146533502,56,035,10183.0
Sweetwater County,Wyoming,77.9775690972616,56,037,44595.0
Teton County,Wyoming,84.5114371521779,56,039,21956.0
Uinta County,Wyoming,77.8596859545898,56,041,20989.0
Washakie County,Wyoming,78.324677206291,56,043,8444.0
Weston County,Wyoming,79.1138100243076,56,045,7135.0
