County,State,mean_life_expectancy,State_FIPS,County_FIPS,per_capita_income
Yakima County,Washington,77.8069488299297,53,077,21510.0
Barbour County,West Virginia,75.8539353684608,54,001,20762.0
Berkeley County,West Virginia,75.662266062905,54,003,27658.0
Boone County,West Virginia,71.1981600452838,54,005,20992.0
Braxton County,West Virginia,75.5740508753948,54,007,20633.0
Brooke County,West Virginia,75.6380188203488,54,009,25630.0
Cabell County,West Virginia,72.4245974346246,54,011,24646.0
Calhoun County,West Virginia,75.9718099878915,54,013,19696.0
Clay County,West Virginia,73.2839946368751,54,015,16229.0
Doddridge County,West Virginia,77.7417104500257,54,017,21164.0
Fayette County,West Virginia,72.7452535108991,54,019,20758.0
Gilmer County,West Virginia,76.5271752540157,54,021,18207.0
Grant County,West Virginia,77.7180793954728,54,023,21705.0
Greenbrier County,West Virginia,75.1025989926794,54,025,23777.0
Hampshire County,West Virginia,76.5186624843024,54,027,21771.0
Hancock County,West Virginia,75.016704519703,54,029,25157.0
Hardy County,West Virginia,77.1625748496729,54,031,23446.0
Harrison County,West Virginia,75.1520631657607,54,033,27162.0
Jackson County,West Virginia,75.7157932171169,54,035,23246.0
Jefferson County,West Virginia,77.7133739062143,54,037,33241.0
Kanawha County,West Virginia,73.6266528880823,54,039,28201.0
Lewis County,West Virginia,73.6592946137817,54,041,21513.0
Lincoln County,West Virginia,71.724412701683,54,043,19321.0
Logan County,West Virginia,69.7564753431037,54,045,21074.0
McDowell County,West Virginia,68.1679556684428,54,047,13985.0
Marion County,West Virginia,76.1691560176845,54,049,25205.0
Marshall County,West Virginia,76.3117519542463,54,051,24043.0
Mason County,West Virginia,73.7687703826201,54,053,21094.0
Mercer County,West Virginia,72.6143122412024,54,055,21698.0
Mineral County,West Virginia,76.1240221558632,54,057,21888.0
Mingo County,West Virginia,69.958315296558,54,059,19272.0
Monongalia County,West Virginia,79.2626157539666,54,061,29285.0
Monroe County,West Virginia,76.1295565107339,54,063,22830.0
Morgan County,West Virginia,75.8477367453995,54,065,24026.0
Nicholas County,West Virginia,73.8415567597111,54,067,22101.0
Ohio County,West Virginia,76.3043636221217,54,069,29769.0
Pendleton County,West Virginia,78.5383084499513,54,071,23697.0
Pleasants County,West Virginia,75.1856699122453,54,073,24605.0
Pocahontas County,West Virginia,76.4171895537834,54,075,23219.0
Preston County,West Virginia,76.8351081958562,54,077,22540.0
Putnam County,West Virginia,76.2453102491475,54,079,30690.0
Raleigh County,West Virginia,72.7602014771212,54,081,23435.0
Randolph County,West Virginia,75.9078116038228,54,083,23642.0
Ritchie County,West Virginia,75.9922791305566,54,085,21533.0
Roane County,West Virginia,73.6934687349806,54,087,20723.0
Summers County,West Virginia,74.2332407367945,54,089,20142.0
Taylor County,West Virginia,76.5582921501707,54,091,23683.0
Tucker County,West Virginia,77.2304074050641,54,093,22385.0
Tyler County,West Virginia,76.0162526626571,54,095,24599.0
Upshur County,West Virginia,76.4787711273943,54,097,21279.0
Wayne County,West Virginia,74.6779787020897,54,099,20582.0
Webster County,West Virginia,73.9294455952103,54,101,20314.0
Wetzel County,West Virginia,75.4003688842629,54,103,22088.0
Wirt County,West Virginia,75.637868472475,54,105,19747.0
Wood County,West Virginia,75.3533566060241,54,107,26717.0
Wyoming County,West Virginia,70.6011139145134,54,109,20474.0
Adams County,Wisconsin,77.5203182294726,55,001,24874.0
Ashland County,Wisconsin,76.6481825903794,55,003,22983.0
Barron County,Wisconsin,78.9956597825209,55,005,26935.0
Bayfield County,Wisconsin,79.8730327354129,55,007,28272.0
Brown County,Wisconsin,79.7620116783683,55,009,29874.0
Buffalo County,Wisconsin,80.144123939002,55,011,28286.0
Burnett County,Wisconsin,79.0371186414264,55,013,26308.0
Calumet County,Wisconsin,80.2274940419592,55,015,32713.0
Chippewa County,Wisconsin,79.355121340669,55,017,27020.0
Clark County,Wisconsin,78.7810131711099,55,019,23437.0
Columbia County,Wisconsin,78.8245209678645,55,021,31290.0
Crawford County,Wisconsin,79.3312572005459,55,023,24391.0
Dane County,Wisconsin,81.5154860275098,55,025,37193.0
Dodge County,Wisconsin,78.5645387585289,55,027,27000.0
Door County,Wisconsin,80.4748857547327,55,029,34253.0
Douglas County,Wisconsin,78.4598641617667,55,031,27844.0
Dunn County,Wisconsin,80.6225406367522,55,033,26354.0
Eau Claire County,Wisconsin,79.6361050835665,55,035,27780.0
Florence County,Wisconsin,77.4338418508754,55,037,28211.0
Fond du Lac County,Wisconsin,79.9967986946266,55,039,29431.0
Forest County,Wisconsin,76.8499167192053,55,041,23936.0
Grant County,Wisconsin,79.3944010244248,55,043,23753.0
Green County,Wisconsin,79.9367336718871,55,045,30208.0
Green Lake County,Wisconsin,78.3400316715381,55,047,26372.0
Iowa County,Wisconsin,79.8643646409361,55,049,31717.0
Iron County,Wisconsin,78.3471410450659,55,051,26689.0
Jackson County,Wisconsin,77.9931552136971,55,053,24740.0
Jefferson County,Wisconsin,79.7701824603817,55,055,28819.0
Juneau County,Wisconsin,77.5862808002522,55,057,24376.0
Kenosha County,Wisconsin,77.9447577371041,55,059,28996.0
Kewaunee County,Wisconsin,81.2730507023335,55,061,28767.0
La Crosse County,Wisconsin,80.0196364976168,55,063,29495.0
Lafayette County,Wisconsin,80.6652352615098,55,065,27023.0
Langlade County,Wisconsin,78.610468724167,55,067,25142.0
Lincoln County,Wisconsin,78.5311952878332,55,069,28603.0
Manitowoc County,Wisconsin,79.0738811338751,55,071,27777.0
Marathon County,Wisconsin,80.0167260442132,55,073,30151.0
Marinette County,Wisconsin,77.6657454674098,55,075,25778.0
Marquette County,Wisconsin,77.9004803669924,55,077,26050.0
Menominee County,Wisconsin,72.6690715647744,55,078,17197.0
Milwaukee County,Wisconsin,76.8652376242481,55,079,26933.0
Monroe County,Wisconsin,78.305289941199,55,081,26724.0
Oconto County,Wisconsin,78.791806332527,55,083,28437.0
Oneida County,Wisconsin,78.6873377097619,55,085,30550.0
Outagamie County,Wisconsin,79.9844452730006,55,087,30858.0
Ozaukee County,Wisconsin,81.7046864821011,55,089,45820.0
Pepin County,Wisconsin,80.8145584647154,55,091,27901.0
Pierce County,Wisconsin,80.8916330684287,55,093,31109.0
Polk County,Wisconsin,78.8930141543607,55,095,27993.0
Portage County,Wisconsin,80.926541683083,55,097,28363.0
Price County,Wisconsin,78.195306705973,55,099,27161.0
Racine County,Wisconsin,78.2474880425416,55,101,29582.0
Richland County,Wisconsin,80.1975111684344,55,103,24941.0
Rock County,Wisconsin,78.1481005248775,55,105,26954.0
Rusk County,Wisconsin,77.9257408652639,55,107,23574.0
Saint Croix County,Wisconsin,80.4779787733397,55,109,36561.0
Sauk County,Wisconsin,78.9296787553042,55,111,28331.0
Sawyer County,Wisconsin,77.180051237248,55,113,29712.0
Shawano County,Wisconsin,78.5397530073766,55,115,26627.0
Sheboygan County,Wisconsin,79.3246244147923,55,117,28849.0
Taylor County,Wisconsin,80.7232540799274,55,119,26290.0
Trempealeau County,Wisconsin,79.183516290107,55,121,26654.0
Vernon County,Wisconsin,79.6667342579279,55,123,25314.0
Vilas County,Wisconsin,78.3793595729041,55,125,29058.0
Walworth County,Wisconsin,79.1880021205789,55,127,29192.0
Washburn County,Wisconsin,78.1481816675727,55,129,28232.0
Washington County,Wisconsin,80.714187343308,55,131,36177.0
Waukesha County,Wisconsin,81.443978654315,55,133,42094.0
Waupaca County,Wisconsin,77.4612379345334,55,135,29423.0
Waushara County,Wisconsin,78.6802820980016,55,137,25838.0
Winnebago County,Wisconsin,79.6064389549513,55,139,29763.0
Wood County,Wisconsin,79.4331465748946,55,141,29039.0
Albany County,Wyoming,80.5534100061728,56,001,26034.0
Big Horn County,Wyoming,76.214768126384,56,003,23724.0
Campbell County,Wyoming,77.6507972274584,56,005,33200.0
Carbon County,Wyoming,77.3602055879581,56,007,27797.0
Converse County,Wyoming,77.9352117055521,56,009,31948.0
Crook County,Wyoming,79.5770253294442,56,011,34186.0
Fremont County,Wyoming,74.6397978389747,56,013,27220.0
Goshen County,Wyoming,79.245837146717,56,015,27253.0
Hot Springs County,Wyoming,75.6124041180806,56,017,30939.0
Johnson County,Wyoming,79.0513638359084,56,019,32732.0
Laramie County,Wyoming,78.1928099994884,56,021,31554.0
Lincoln County,Wyoming,79.6974249914786,56,023,29516.0
Natrona County,Wyoming,77.1359585473938,56,025,31900.0
Niobrara County,Wyoming,77.959731217091,56,027,23370.0
Park County,Wyoming,79.996801961862,56,029,32557.0
Platte County,Wyoming,78.3413539542418,56,031,31242.0
Sheridan County,Wyoming,77.8605519813174,56,033,31643.0
Sublette County,Wyoming,81.5650922362281,56,035,32175.0
Sweetwater County,Wyoming,77.5863985912384,56,037,31700.0
Teton County,Wyoming,84.9334216134012,56,039,49200.0
Uinta County,Wyoming,77.2860211628857,56,041,27115.0
Washakie County,Wyoming,78.0273577292463,56,043,27345.0
Weston County,Wyoming,78.7946246052291,56,045,30955.0
