County,State,mean_life_expectancy,State_FIPS,County_FIPS,disability_rate
Ozaukee County,Wisconsin,82.0251929750979,55,089,8.6
Pepin County,Wisconsin,81.2953243286238,55,091,12.1
Pierce County,Wisconsin,81.14879429659,55,093,11.1
Polk County,Wisconsin,79.1630121482373,55,095,14.0
Portage County,Wisconsin,81.2390214587995,55,097,11.4
Price County,Wisconsin,78.2988975421151,55,099,16.1
Racine County,Wisconsin,78.3066099787933,55,101,12.9
Richland County,Wisconsin,80.4810496244646,55,103,12.9
Rock County,Wisconsin,78.4555662554352,55,105,13.7
Rusk County,Wisconsin,78.2137395962343,55,107,17.0
Saint Croix County,Wisconsin,80.7286377529628,55,109,8.7
Sauk County,Wisconsin,79.1875106941385,55,111,11.9
Sawyer County,Wisconsin,77.5719401984472,55,113,15.0
Shawano County,Wisconsin,78.6415755978465,55,115,13.5
Sheboygan County,Wisconsin,79.5446306276912,55,117,10.4
Taylor County,Wisconsin,80.8554999190436,55,119,12.6
Trempealeau County,Wisconsin,79.3288077895713,55,121,10.1
Vernon County,Wisconsin,80.1482713021028,55,123,10.5
Vilas County,Wisconsin,78.8061571505224,55,125,16.6
Walworth County,Wisconsin,79.4676544426865,55,127,12.3
Washburn County,Wisconsin,78.5337241685063,55,129,15.8
Washington County,Wisconsin,80.8926849181211,55,131,9.9
Waukesha County,Wisconsin,81.7672900430403,55,133,9.6
Waupaca County,Wisconsin,77.6878143267003,55,135,14.6
Waushara County,Wisconsin,78.9631056183045,55,137,15.1
Winnebago County,Wisconsin,79.8409279961025,55,139,11.9
Wood County,Wisconsin,79.5136339352191,55,141,15.1
Albany County,Wyoming,81.0657676503062,56,001,9.5
Big Horn County,Wyoming,76.3771821930747,56,003,15.0
Campbell County,Wyoming,78.1652599638693,56,005,9.8
Carbon County,Wyoming,77.8100974137961,56,007,12.6
Converse County,Wyoming,78.2207681134154,56,009,15.1
Crook County,Wyoming,79.9986454692689,56,011,9.2
Fremont County,Wyoming,75.2382391452335,56,013,14.6
Goshen County,Wyoming,79.6405643467864,56,015,15.7
Hot Springs County,Wyoming,76.1347345221047,56,017,17.3
Johnson County,Wyoming,79.4017939687867,56,019,13.1
Laramie County,Wyoming,78.5732198606767,56,021,13.2
Lincoln County,Wyoming,80.0392812811352,56,023,13.9
Natrona County,Wyoming,77.4807441322494,56,025,14.7
Niobrara County,Wyoming,78.0600367593527,56,027,17.5
Park County,Wyoming,80.4347382015818,56,029,13.6
Platte County,Wyoming,78.5868077755584,56,031,16.9
Sheridan County,Wyoming,78.3622322333713,56,033,12.5
Sublette County,Wyoming,82.2058910965053,56,035,16.2
Sweetwater County,Wyoming,78.01889196849,56,037,13.3
Teton County,Wyoming,85.6381494929132,56,039,6.9
Uinta County,Wyoming,77.5216907182983,56,041,16.7
Washakie County,Wyoming,78.1371583884361,56,043,14.2
Weston County,Wyoming,79.1899340783422,56,045,13.4
