County,State,mean_life_expectancy,State_FIPS,County_FIPS,poverty_rate
Outagamie County,Wisconsin,79.9844452730006,55,087,8.6
Ozaukee County,Wisconsin,81.7046864821011,55,089,5.9
Pepin County,Wisconsin,80.8145584647154,55,091,13.1
Pierce County,Wisconsin,80.8916330684287,55,093,10.7
Polk County,Wisconsin,78.8930141543607,55,095,9.9
Portage County,Wisconsin,80.926541683083,55,097,13.1
Price County,Wisconsin,78.195306705973,55,099,11.9
Racine County,Wisconsin,78.2474880425416,55,101,11.9
Richland County,Wisconsin,80.1975111684344,55,103,13.6
Rock County,Wisconsin,78.1481005248775,55,105,14.3
Rusk County,Wisconsin,77.9257408652639,55,107,15.2
Saint Croix County,Wisconsin,80.4779787733397,55,109,4.8
Sauk County,Wisconsin,78.9296787553042,55,111,11.3
Sawyer County,Wisconsin,77.180051237248,55,113,17.7
Shawano County,Wisconsin,78.5397530073766,55,115,11.5
Sheboygan County,Wisconsin,79.3246244147923,55,117,8.2
Taylor County,Wisconsin,80.7232540799274,55,119,10.9
Trempealeau County,Wisconsin,79.183516290107,55,121,9.0
Vernon County,Wisconsin,79.6667342579279,55,123,16.6
Vilas County,Wisconsin,78.3793595729041,55,125,15.3
Walworth County,Wisconsin,79.1880021205789,55,127,12.4
Washburn County,Wisconsin,78.1481816675727,55,129,13.0
Washington County,Wisconsin,80.714187343308,55,131,5.5
Waukesha County,Wisconsin,81.443978654315,55,133,5.0
Waupaca County,Wisconsin,77.4612379345334,55,135,11.0
Waushara County,Wisconsin,78.6802820980016,55,137,11.1
Winnebago County,Wisconsin,79.6064389549513,55,139,12.2
Wood County,Wisconsin,79.4331465748946,55,141,11.1
Albany County,Wyoming,80.5534100061728,56,001,23.0
Big Horn County,Wyoming,76.214768126384,56,003,13.0
Campbell County,Wyoming,77.6507972274584,56,005,9.4
Carbon County,Wyoming,77.3602055879581,56,007,13.3
Converse County,Wyoming,77.9352117055521,56,009,8.0
Crook County,Wyoming,79.5770253294442,56,011,5.1
Fremont County,Wyoming,74.6397978389747,56,013,13.7
Goshen County,Wyoming,79.245837146717,56,015,13.2
Hot Springs County,Wyoming,75.6124041180806,56,017,12.5
Johnson County,Wyoming,79.0513638359084,56,019,9.9
Laramie County,Wyoming,78.1928099994884,56,021,10.4
Lincoln County,Wyoming,79.6974249914786,56,023,9.3
Natrona County,Wyoming,77.1359585473938,56,025,9.9
Niobrara County,Wyoming,77.959731217091,56,027,14.9
Park County,Wyoming,79.996801961862,56,029,7.0
Platte County,Wyoming,78.3413539542418,56,031,10.5
Sheridan County,Wyoming,77.8605519813174,56,033,6.8
Sublette County,Wyoming,81.5650922362281,56,035,7.4
Sweetwater County,Wyoming,77.5863985912384,56,037,12.0
Teton County,Wyoming,84.9334216134012,56,039,6.8
Uinta County,Wyoming,77.2860211628857,56,041,14.9
Washakie County,Wyoming,78.0273577292463,56,043,12.8
Weston County,Wyoming,78.7946246052291,56,045,14.4
