County,State,mean_life_expectancy,State_FIPS,County_FIPS,bachelors_and_above_percentage
Outagamie County,Wisconsin,79.9844452730006,55,087,28.3
Ozaukee County,Wisconsin,81.7046864821011,55,089,47.7
Pepin County,Wisconsin,80.8145584647154,55,091,19.1
Pierce County,Wisconsin,80.8916330684287,55,093,27.7
Polk County,Wisconsin,78.8930141543607,55,095,19.8
Portage County,Wisconsin,80.926541683083,55,097,31.5
Price County,Wisconsin,78.195306705973,55,099,17.0
Racine County,Wisconsin,78.2474880425416,55,101,24.4
Richland County,Wisconsin,80.1975111684344,55,103,18.8
Rock County,Wisconsin,78.1481005248775,55,105,21.4
Rusk County,Wisconsin,77.9257408652639,55,107,14.8
Saint Croix County,Wisconsin,80.4779787733397,55,109,34.0
Sauk County,Wisconsin,78.9296787553042,55,111,23.4
Sawyer County,Wisconsin,77.180051237248,55,113,22.0
Shawano County,Wisconsin,78.5397530073766,55,115,15.8
Sheboygan County,Wisconsin,79.3246244147923,55,117,23.8
Taylor County,Wisconsin,80.7232540799274,55,119,14.4
Trempealeau County,Wisconsin,79.183516290107,55,121,19.7
Vernon County,Wisconsin,79.6667342579279,55,123,21.6
Vilas County,Wisconsin,78.3793595729041,55,125,27.1
Walworth County,Wisconsin,79.1880021205789,55,127,28.5
Washburn County,Wisconsin,78.1481816675727,55,129,22.0
Washington County,Wisconsin,80.714187343308,55,131,29.7
Waukesha County,Wisconsin,81.443978654315,55,133,42.9
Waupaca County,Wisconsin,77.4612379345334,55,135,18.5
Waushara County,Wisconsin,78.6802820980016,55,137,15.2
Winnebago County,Wisconsin,79.6064389549513,55,139,27.3
Wood County,Wisconsin,79.4331465748946,55,141,21.1
Albany County,Wyoming,80.5534100061728,56,001,49.8
Big Horn County,Wyoming,76.214768126384,56,003,19.2
Campbell County,Wyoming,77.6507972274584,56,005,18.5
Carbon County,Wyoming,77.3602055879581,56,007,20.9
Converse County,Wyoming,77.9352117055521,56,009,18.2
Crook County,Wyoming,79.5770253294442,56,011,20.7
Fremont County,Wyoming,74.6397978389747,56,013,23.3
Goshen County,Wyoming,79.245837146717,56,015,24.4
Hot Springs County,Wyoming,75.6124041180806,56,017,21.6
Johnson County,Wyoming,79.0513638359084,56,019,26.8
Laramie County,Wyoming,78.1928099994884,56,021,28.7
Lincoln County,Wyoming,79.6974249914786,56,023,20.5
Natrona County,Wyoming,77.1359585473938,56,025,22.8
Niobrara County,Wyoming,77.959731217091,56,027,18.3
Park County,Wyoming,79.996801961862,56,029,32.2
Platte County,Wyoming,78.3413539542418,56,031,22.6
Sheridan County,Wyoming,77.8605519813174,56,033,31.3
Sublette County,Wyoming,81.5650922362281,56,035,25.4
Sweetwater County,Wyoming,77.5863985912384,56,037,22.2
Teton County,Wyoming,84.9334216134012,56,039,54.1
Uinta County,Wyoming,77.2860211628857,56,041,17.4
Washakie County,Wyoming,78.0273577292463,56,043,21.0
Weston County,Wyoming,78.7946246052291,56,045,19.8
