County,State,mean_life_expectancy,State_FIPS,County_FIPS,native_american_population
La Crosse County,Wisconsin,80.2373100251996,55,063,470.0
Lafayette County,Wisconsin,80.8375018677282,55,065,64.0
Langlade County,Wisconsin,78.9235009281056,55,067,162.0
Lincoln County,Wisconsin,78.7161532042877,55,069,107.0
Manitowoc County,Wisconsin,79.4522484489351,55,071,512.0
Marathon County,Wisconsin,80.2890029724422,55,073,344.0
Marinette County,Wisconsin,78.3148604981732,55,075,174.0
Marquette County,Wisconsin,78.468185953863,55,077,31.0
Menominee County,Wisconsin,73.4364248077089,55,078,3658.0
Milwaukee County,Wisconsin,77.3560853992002,55,079,5389.0
Monroe County,Wisconsin,78.5036427978617,55,081,448.0
Oconto County,Wisconsin,79.2906947748074,55,083,423.0
Oneida County,Wisconsin,79.0008941974228,55,085,418.0
Outagamie County,Wisconsin,80.4734499440966,55,087,2753.0
Ozaukee County,Wisconsin,81.8298245467072,55,089,314.0
Pepin County,Wisconsin,81.127991157182,55,091,13.0
Pierce County,Wisconsin,81.2280874799864,55,093,207.0
Polk County,Wisconsin,79.324602194915,55,095,407.0
Portage County,Wisconsin,81.1417407451862,55,097,490.0
Price County,Wisconsin,78.6369970849464,55,099,51.0
Racine County,Wisconsin,78.7044561015064,55,101,909.0
Richland County,Wisconsin,80.5066879310649,55,103,51.0
Rock County,Wisconsin,78.438659236267,55,105,307.0
Rusk County,Wisconsin,78.3157741598655,55,107,51.0
Saint Croix County,Wisconsin,80.670017039423,55,109,571.0
Sauk County,Wisconsin,79.158636701052,55,111,748.0
Sawyer County,Wisconsin,77.4674952285571,55,113,2828.0
Shawano County,Wisconsin,79.0166258593057,55,115,3115.0
Sheboygan County,Wisconsin,79.6648898201125,55,117,319.0
Taylor County,Wisconsin,81.1025714129977,55,119,64.0
Trempealeau County,Wisconsin,79.699587701597,55,121,44.0
Vernon County,Wisconsin,80.1481024264053,55,123,32.0
Vilas County,Wisconsin,78.9842663907241,55,125,2074.0
Walworth County,Wisconsin,79.3933209701498,55,127,195.0
Washburn County,Wisconsin,78.3620617816351,55,129,281.0
Washington County,Wisconsin,81.0912744830789,55,131,150.0
Waukesha County,Wisconsin,81.5897944985754,55,133,615.0
Waupaca County,Wisconsin,77.768526001766,55,135,313.0
Waushara County,Wisconsin,79.2135463119106,55,137,119.0
Winnebago County,Wisconsin,79.9099988194873,55,139,994.0
Wood County,Wisconsin,80.0431525375594,55,141,610.0
Albany County,Wyoming,80.5302313826364,56,001,155.0
Big Horn County,Wyoming,76.8200430382007,56,003,257.0
Campbell County,Wyoming,77.8340634855215,56,005,673.0
Carbon County,Wyoming,77.6498161374646,56,007,93.0
Converse County,Wyoming,78.1722198721657,56,009,169.0
Crook County,Wyoming,79.8086461714748,56,011,20.0
Fremont County,Wyoming,75.1855336851861,56,013,8523.0
Goshen County,Wyoming,79.52541196744,56,015,44.0
Hot Springs County,Wyoming,76.0911719093601,56,017,90.0
Johnson County,Wyoming,79.0241261655236,56,019,0.0
Laramie County,Wyoming,78.5946107678484,56,021,863.0
Lincoln County,Wyoming,79.9515931881725,56,023,59.0
Natrona County,Wyoming,77.463874091929,56,025,960.0
Niobrara County,Wyoming,78.7178839559034,56,027,10.0
Park County,Wyoming,80.3251696498745,56,029,255.0
Platte County,Wyoming,78.6751717586722,56,031,30.0
Sheridan County,Wyoming,78.2801219857011,56,033,436.0
Sublette County,Wyoming,81.791146533502,56,035,22.0
Sweetwater County,Wyoming,77.9775690972616,56,037,226.0
Teton County,Wyoming,84.5114371521779,56,039,141.0
Uinta County,Wyoming,77.8596859545898,56,041,40.0
Washakie County,Wyoming,78.324677206291,56,043,41.0
Weston County,Wyoming,79.1138100243076,56,045,37.0
