County,State,mean_life_expectancy,State_FIPS,County_FIPS,disability_rate
Oneida County,Wisconsin,78.7532978958821,55,085,14.0
Outagamie County,Wisconsin,79.9984528184934,55,087,10.3
Ozaukee County,Wisconsin,81.8331702232882,55,089,8.3
Pepin County,Wisconsin,81.0259542768353,55,091,12.0
Pierce County,Wisconsin,81.0774316882067,55,093,10.6
Polk County,Wisconsin,79.0575890213098,55,095,13.8
Portage County,Wisconsin,81.1554037406551,55,097,11.1
Price County,Wisconsin,78.2649587347094,55,099,15.8
Racine County,Wisconsin,78.273653111223,55,101,13.0
Richland County,Wisconsin,80.4018800075178,55,103,12.8
Rock County,Wisconsin,78.3208994064732,55,105,14.0
Rusk County,Wisconsin,78.1222688326374,55,107,17.8
Saint Croix County,Wisconsin,80.6022330127669,55,109,8.6
Sauk County,Wisconsin,79.0297410155195,55,111,12.3
Sawyer County,Wisconsin,77.3233166561019,55,113,15.1
Shawano County,Wisconsin,78.606244389538,55,115,12.5
Sheboygan County,Wisconsin,79.4803308003519,55,117,10.5
Taylor County,Wisconsin,80.9023143605333,55,119,12.3
Trempealeau County,Wisconsin,79.2557142097263,55,121,10.2
Vernon County,Wisconsin,79.9830879099408,55,123,11.1
Vilas County,Wisconsin,78.5771139644095,55,125,17.1
Walworth County,Wisconsin,79.3749613545572,55,127,12.1
Washburn County,Wisconsin,78.3700919149661,55,129,16.3
Washington County,Wisconsin,80.7889414257493,55,131,10.2
Waukesha County,Wisconsin,81.6256798295598,55,133,9.6
Waupaca County,Wisconsin,77.5612800415691,55,135,14.2
Waushara County,Wisconsin,78.8818131021567,55,137,15.5
Winnebago County,Wisconsin,79.7254250963053,55,139,11.9
Wood County,Wisconsin,79.5114453351194,55,141,14.2
Albany County,Wyoming,80.7755458798122,56,001,10.0
Big Horn County,Wyoming,76.3971129775407,56,003,15.1
Campbell County,Wyoming,77.8918692582934,56,005,10.4
Carbon County,Wyoming,77.6093733374872,56,007,11.4
Converse County,Wyoming,78.107793107621,56,009,16.5
Crook County,Wyoming,79.839856069014,56,011,9.0
Fremont County,Wyoming,74.9100005379919,56,013,14.7
Goshen County,Wyoming,79.4222989234469,56,015,15.1
Hot Springs County,Wyoming,75.8884807850943,56,017,15.6
Johnson County,Wyoming,79.2701268767649,56,019,14.2
Laramie County,Wyoming,78.3876913528172,56,021,13.4
Lincoln County,Wyoming,79.9108863497293,56,023,11.8
Natrona County,Wyoming,77.3696972245462,56,025,14.6
Niobrara County,Wyoming,78.1322972360243,56,027,17.5
Park County,Wyoming,80.2508470588959,56,029,12.7
Platte County,Wyoming,78.5232285229879,56,031,15.7
Sheridan County,Wyoming,78.1329305615153,56,033,13.1
Sublette County,Wyoming,81.8725731878728,56,035,12.9
Sweetwater County,Wyoming,77.77347996771,56,037,12.3
Teton County,Wyoming,85.351385899411,56,039,7.0
Uinta County,Wyoming,77.3183955829476,56,041,17.2
Washakie County,Wyoming,78.0850371562437,56,043,14.9
Weston County,Wyoming,78.9495241732584,56,045,14.4
